question,label
how layers of sound occur in a piece of music,0
what cooking wine is used for chicken marsala,0
What are the chances of getting pregnant while on the pill?,0
"NASA has released near 10,000 pictures of the Moon; how can we use them effectively?",0
How is it possible that the Peepal tree releases oxygen all the time?,0
what is the difference between a democracy and a non-democracy?,1
what is the population of detroit lakes minnesota,0
How is hiring a very good lawyer beneficial? Do they have some special knowledge or tricks that others don't have (don't other lawyers know the law)?,1
who are days of the week named after,0
What are some good sports for girls to do?,1
Does writing an agreement on plain paper and getting it signed make it a legal document (without any witnesses present)?,0
Why do some people believe they lived a past life?,0
What are project ideas for wtl?,0
weight lifting aerobic exercise,0
what began postmodernism,0
who rebuilt kasi vishwanath temple in 16 century,0
why do they do para olimpics,0
where did the term north 40 come from,0
How can I be an Hollywood actress when I don't even live in US and I'm 14 years old?,0
when was the first valentine's card made,0
when does dealer have to stay in blackjack,0
"Review of the movie ""Baar baar dekho""?",0
who sings can you feel the love tonight in the lion king,0
where is hitlers eagles nest located,0
where should a person in the heat escape lessening place their hands,0
who is the head of the legislative assembly,0
how many sides does a triangle have?,0
what is ba cell battery,0
who starred in the movie stand by me,0
how tall is a middle school basketball hoop,0
"One of the co-founders of Wooplr is leaving, is Wooplr falling apart?",0
My Avenger 220 cc 2011 model is giving me mileage of 25km/ltr.I bought it in seconds. has anyone else faced this issue?,0
What are side effects of protienx?,0
What is the trick to maintaining long distance relationships?,0
how big is a d cup breast size,0
How do I apply for internship in BHEL?,0
how much does a septic system cost,0
what was voldemort's goal,0
what is salmon poisoning?,0
where does general tso chicken actually come from,0
what channel is cbs on dish,0
I don't feel motivated and I am putting lot of pressure on myself and it became compulsive. Is there a way out?,0
who did the saints beat in the super bowl,0
"When you're attracted to a woman, does the thought of being inside her alone turn you on?",0
What does social studies include?,0
who starred in the movie eddie and the cruisers,0
Is it okay to have no friends?,0
what temp to heat honey,0
how far is ft smith to fayetteville ar,0
Is cheating possible in JEE mains offline?,0
contended definition,0
what is pcori fee?,0
Is there a particular order in which you should read Terry Pratchett's Discworld novels?,0
who plays the ghost of christmas past in a christmas carol,0
Why is the human species doomed?,0
how do you lock your team on sky sports fantasy football,0
where does the tour de france go through,0
what city was silva born,0
what is the story of les miserables all about,0
What actually is the purpose of life?,0
what is dermatophytosis of foot,0
How can I lose 4kg weight?,0
when do items fall off your credit report,0
What are some interesting game theory projects?,1
who sang we are the world for africa,0
are there vampires in from dusk till dawn,0
when does carnival occur and what activities are part of the celebration,0
Who would win an all out war between Marvel and DC?,0
who became athens leading philosopher during its golden age,1
what language was the epic of gilgamesh written in originally,0
how long does copyright protection extend for corporate-owned works,0
Why hasn't N.W.A. been inducted into the Rock and Roll Hall of Fame?,0
What is your review of Connected (2008 movie)?,0
who plays arias brother in pretty little liars,0
when did victoria rule great britain?,0
when was les miserables made into a musical,0
how many episodes of one pieve are there,0
"What is the property tax rate in Granville, Ohio? How is it compared to the one of Alaska?",0
What is it like to be a friend of an introvert?,0
what can toddlers do,0
What are the most interesting facts about Hinduism?,1
who sings california soul in the dodge ram commercial,0
how long does closing on a house usually take,0
what happened to martin in aurora teagarden movies,0
What are the downsides of attending Г‰cole Normale SupГ©rieure?,0
where does the primary sensory afferent leave its cell body,0
Is Zoosk a scam?,0
Which is the best way to learn networking?,1
what is the minimum days to do omnitrition drops,0
who played tom buchanan in the great gatsby,0
How can I learn more programming?,0
what does eva stand for in nasa,0
What are the strengths and weaknesses of the advising system at Claremont Colleges?,1
What is the best Nikon lens for macro photography?,1
how long should you wait to drink alcohol after a colonoscopy?,0
how to make payment to uber,0
What do dreams about being killed mean?,0
what you need to fiberglass,0
who directed game of thrones season 7 episode 3,0
who raised buddhism from a local sect to a world religion,0
Is French culture more intellectual than American culture?,1
