words,labels
"['it', 'also', 'attracts', 'both', 'capital', 'and', 'labor', 'helping', 'to', 'propel', 'the', 'economy', 'mcginnis', 'said', 'citing', 'a', 'bigger', 'increase', 'in', 'jobs', 'in', 'right', 'to', 'work', 'virginia', 'than', 'in', 'pennsylvania', 'in', 'recent', 'years']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '3', '4', '4', '0', '0', '0', '0', '1', '0', '0', '1', '0', '0', '0']"
"['pennsylvania', 'ranks', 'better', 'than', 'west', 'virginia', 'maryland', 'ohio', 'new', 'jersey', 'and', 'new', 'york', 'for', 'business', 'tax', 'climate']","['1', '0', '3', '0', '1', '2', '1', '1', '1', '2', '0', '1', '2', '0', '3', '4', '0']"
"['up', 'to', '2', 'feet', 'of', 'snow', 'should', 'fall', 'on', 'west', 'virginia', 'with', 'lighter', 'snow', 'in', 'parts', 'of', 'ohio', 'and', 'pennsylvania', 'regardless', 'of', 'where', 'sandy', 'first', 'hits']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '2', '0', '3', '3', '0', '0', '0', '1', '0', '1', '0', '0', '0', '0', '0', '0']"
"['for', 'ten', 'years', 'preceding', '1770', 'the', 'average', 'value', 'of', 'the', 'exports', 'of', 'maryland', 'and', 'virginia', 'was', 'more', 'than', 'one', 'third', 'greater', 'than', 'that', 'of', 'the', 'united', 'exports', 'of', 'new', 'england', 'new', 'york', 'and', 'pennsylvania']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '0', '1', '0', '1', '0', '0', '0', '0', '0', '3', '0', '0', '0', '0', '0', '0', '0', '1', '2', '1', '2', '0', '1']"
"['but', 'not', 'only', 'is', 'virginia', 'the', 'smallest', 'proportionate', 'debtor', 'in', 'the', 'union', 'and', 'her', 'proper', 'balance', 'relatively', 'as', 'well', 'as', 'really', 'greater', 'than', 'that', 'of', 'pennsylvania', 'but', 'it', 'will', 'also', 'be', 'found', 'considerably', 'to', 'exceed', 'even', 'that', 'of', 'massachusetts']","['0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '0', '0', '0', '0', '0', '3', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '3', '0', '0', '0', '1']"
"['plus', 'the', 'espn', 'networks', 'have', 'a', 'greater', 'reach', 'in', 'this', 'country', 'than', 'fox', 'soccer', 'channel']","['0', '0', '1', '0', '0', '0', '3', '3', '0', '0', '0', '0', '1', '0', '0']"
"['espn', 'has', 'greater', 'professionalism', 'than', 'speed', 'fox', 'and', 'takes', 'the', 'sport', 'very', 'seriously', 'where', 'with', 'fox', 'speed', 'the', 'coverage', 'is', 'jokes', 'light', 'feel', 'good', 'moments', 'with', 'dw', 'roberts', 'wendy', 'etc']","['1', '0', '3', '3', '0', '1', '1', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0', '3', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
"['even', 'reruns', 'of', 'espn', 'fc', 's', 'show', 'that', 'are', 'televised', 'in', 'the', 'early', 'morning', 'hours', 'are', 'generating', 'a', 'greater', 'average', 'viewing', 'audience', 'than', 'the', 'best', 'episode', 'of', 'fox', 'soccer', 'daily', 'thus', 'far']","['0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '0', '0', '3', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0']"
"['espn', 'is', 'far', 'superior', 'to', 'fox', 'if', 'only', 'because', 'of', 'all', 'the', 'talent', 'resources', 'and', 'access', 'a', 'company', 'like', 'espn', 'can', 'get']","['1', '0', '0', '3', '0', '1', '0', '0', '0', '0', '0', '0', '3', '3', '0', '3', '0', '0', '0', '1', '0', '0']"
"['your', 'overall', 'premise', 'is', 'correct', 'not', 'just', 'for', 'the', 'talent', 'but', 'the', 'overall', 'production', 'of', 'these', 'games', 'on', 'fox', 'has', 'been', 'inferior', 'to', 'what', 'espn', 'abc', 'cbs', 'do', 'on', 'a', 'regular', 'basis']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '0', '0', '0', '3', '0', '0', '0', '0', '1', '0', '0', '3', '0', '0', '1', '1', '1', '0', '0', '0', '0', '0']"
"['if', 'espn', 'is', 'never', 'done', 'adding', 'and', 'tweaking', 'their', 'talent', 'then', 'obviously', 'fox', 'will', 'be', 'almost', 'equally', 'as', 'active']","['0', '1', '0', '0', '0', '0', '0', '0', '0', '3', '0', '0', '1', '0', '0', '0', '3', '4', '4']"
"['the', 'bad', 'news', 'is', 'that', 'fox', 'is', 'still', 'not', 'seeing', 'a', 'lot', 'of', 'momentum', 'on', 'the', 'ratings', 'front', 'for', 'original', 'programming', 'and', 'resources', 'aren', 't', 'as', 'abundant', 'than', 'at', 'espn']","['0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '3', '4', '4', '4', '0', '0', '1']"
"['i', 'll', 'take', 'the', 'tnt', 'espn', 'abc', 'issues', 'as', 'it', 'is', 'better', 'than', 'listening', 'to', 'the', 'circus', 'attitude', 'fox', 'gives', 'us']","['0', '0', '0', '0', '1', '1', '1', '0', '0', '0', '0', '3', '0', '0', '0', '0', '0', '0', '1', '0', '0']"
"['i', 'do', 'know', 'espn', 'will', 'be', 'better', 'than', 'fox', 'as', 'they', 'have', 'been', 'left', 'in', 'the', 'dust']","['0', '0', '0', '1', '0', '0', '3', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0']"
"['not', 'a', 'bad', 'thing', 'for', 'those', 'of', 'us', 'not', 'interested', 'in', 'soccer', 'because', 'fox', 'sports', 'will', 'be', 'easier', 'to', 'avoid', 'than', 'espn', 'when', 'surfing', 'channels']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '3', '0', '3', '0', '1', '0', '0', '0']"
"['having', 'the', 'espn', 'tag', 'with', 'your', 'programming', 'is', 'much', 'easier', 'to', 'sell', 'local', 'advertising', 'than', 'the', 'competitors', 'fox', 'sports', 'radio', 'yahoo', 'sports', 'radio', 'cbs', 'sports', 'and', 'the', 'nbc', 'sports', 'radio', 'network', 'of', 'which', 'i', 'have', 'never', 'actually', 'heard']","['0', '0', '1', '0', '0', '0', '0', '0', '0', '3', '0', '3', '0', '3', '0', '0', '0', '1', '0', '0', '1', '0', '0', '1', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
"['when', 'it', 'comes', 'to', 'watching', 'football', 'and', 'basketball', 'fox', 'sports', 'is', 'superior', 'to', 'espn', 'in', 'nearly', 'every', 'single', 'way']","['0', '0', '0', '0', '3', '4', '0', '3', '1', '0', '0', '3', '0', '1', '0', '0', '0', '0', '0']"
"['over', 'the', 'weekend', 'fox', 'sports', 'oklahoma', 'did', 'something', 'smarter', 'than', 'what', 'espn', 'has', 'been', 'doing', 'lately']","['0', '0', '0', '1', '0', '0', '0', '0', '3', '0', '0', '1', '0', '0', '0', '0']"
"['in', 'fact', 'all', 'of', 'fox', 'sports', 'radio', 'is', 'better', 'than', 'espn', 'radio']","['0', '0', '0', '0', '1', '0', '3', '0', '3', '0', '1', '3']"
"['i', 'really', 'like', 'the', 'coverage', 'on', 'fox', 'sports', 'its', 'much', 'better', 'than', 'on', 'espn']","['0', '0', '0', '0', '3', '0', '1', '0', '0', '0', '3', '0', '0', '1']"
"['those', 'are', 'brutal', 'start', 'times', 'for', 'fox', 'sports', 'and', 'there', 'is', 'little', 'chance', 'fox', 'will', 'average', 'better', 'viewership', 'numbers', 'than', 'espn']","['0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '1', '0', '0', '3', '3', '4', '0', '1']"
"['both', 'fox', 'channels', 'absolutely', 'suck', 'in', 'quality', 'compared', 'to', 'espn']","['0', '1', '0', '0', '3', '0', '3', '0', '0', '1']"
"['mike', 'joy', 'does', 'such', 'a', 'great', 'job', 'and', 'as', 'long', 'as', 'i', 'don', 't', 'have', 'to', 'listen', 'to', 'jaws', 'all', 'the', 'time', 'i', 'like', 'larry', 'and', 'hammond', 'can', 'still', 'do', 'without', 'myers', 'fox', 'does', 'a', 'much', 'better', 'job', 'than', 'espn']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '3', '0', '0', '1']"
"['the', 'hd', 'picture', 'on', 'fox', 'looks', 'great', 'tonight', 'about', '4', 'million', 'times', 'better', 'than', 'the', 'espn', 'game', 'that', 'they', 'tried', 'to', 'pass', 'off', 'as', 'hd']","['0', '3', '4', '0', '1', '0', '0', '0', '0', '0', '0', '0', '3', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
"['espn', 'is', 'worse', 'than', 'fox', 'at', 'this', 'even', 'for', 'nationwide', 'races', 'i', 'know', 'times', 'change', 'but', 'a', '5', 'minute', 'commercial', 'break', 'and', 'then', 'a', 'green', 'flag', 'with', 'a', 'stupid', 'digger', 'cam', 'digger', 'animation', 'and', 'a', 'crawler', 'to', 'order', 'a', 'digger', 'ring', 'tone']","['1', '0', '3', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '4', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
"['after', 'watching', 'digger', 'come', 'out', 'of', 'his', 'hole', 'approximately', '147', 'times', 'this', 'weekend', 'i', 'was', 'starting', 'to', 'change', 'my', 'opinion', 'that', 'fox', 'is', 'better', 'than', 'espn', 'and', 'put', 'the', '4', 'letter', 'network', 'back', 'at', 'the', 'top', 'when', 'it', 'comes', 'to', 'nascar', 'coverage']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '3', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
"['fox', 'goes', 'more', 'serious', 'than', 'espn', 'with', 'their', 'jackets', 'especially', 'since', 'mike', 'larry', 'and', 'darrell', 'usually', 'choose', 'different', 'colors', 'than', 'traditional', 'network', 'grade', 'navy', 'blue']","['1', '0', '3', '4', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
"['for', 'that', 'anonymous', 'who', 'said', 'fox', 'tv', 's', 'ratings', 'are', 'down', 'and', 'talked', 'about', 'fox', 'personalities', 'if', 'he', 'did', 'any', 'checking', 'fox', 's', 'prerace', 'show', 'got', 'better', 'ratings', 'than', 'many', 'races', 'last', 'year', 'on', 'tnt', 'and', 'espn', 'dw', 'hammond', 'and', 'myers', 'help', 'to', 'promote', 'nascar', 'nascar', 'needs', 'better', 'racing', 'to', 'promote', 'itself']","['0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '3', '3', '0', '0', '0', '0', '0', '0', '1', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
"['fox', 'or', 'as', 'i', 'call', 'it', 'fake', 'news', 'is', 'no', 'better', 'than', 'the', 'networks', 'cnn', 'etc']","['1', '0', '0', '0', '0', '0', '0', '0', '0', '3', '4', '0', '0', '0', '1', '0']"
"['cnn', 'should', 'know', 'better', 'to', 'even', 'bring', 'that', 'shit', 'up', 'they', 'are', 'no', 'better', 'than', 'fox', 'news']","['1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '4', '0', '1', '0']"
"['and', 'liberal', 'bias', 'or', 'not', 'cnn', 'is', 'still', 'the', 'best', 'for', 'this', 'type', 'of', 'coverage', 'better', 'than', 'the', 'broadcast', 'networks', 'much', 'less', 'fox']","['0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '3', '3', '0', '0', '0', '0', '0', '0', '1']"
"['wow', 'a', 'cnn', 'poll', 'says', 'dems', 'are', 'better', 'off', 'than', 'the', 'gop', 'the', 'same', 'survey', 'on', 'fox', 'said', 'the', 'opposite', 'with', 'a', 'much', 'larger', 'margin']","['0', '0', '0', '0', '0', '1', '0', '3', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
"['his', 'fox', 'news', 'channel', 'has', 'a', 'larger', 'u', 's', 'audience', 'than', 'cnn']","['0', '1', '0', '0', '0', '0', '3', '0', '0', '3', '0', '1']"
"['and', 'yes', 'fox', 'does', 'have', 'a', 'larger', 'viewership', 'than', 'cnn', 'or', 'msnbc']","['0', '0', '1', '0', '0', '0', '3', '3', '0', '1', '0', '1']"
"['fox', 'has', 'by', 'far', 'the', 'largest', 'audience', 'in', 'the', 'evenings', 'larger', 'than', 'msnbc', 'and', 'cnn', 'combined']","['1', '0', '0', '0', '0', '0', '3', '0', '0', '0', '3', '0', '1', '0', '1', '0']"
"['on', 'the', 'topic', 'of', 'fox', 'news', 'they', 'aren', 't', 'any', 'worse', 'than', 'abc', 'nbc', 'cbs', 'msnbc', 'cnn', 'etc']","['0', '0', '0', '0', '1', '0', '0', '3', '4', '0', '3', '0', '1', '1', '1', '1', '1', '0']"
"['in', 'fact', 'fox', 'news', 'unbalanced', 'bias', 'favoring', 'romney', 'makes', 'them', 'no', 'better', 'than', 'cnn', 'msnbc', 'etc']","['0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '3', '4', '0', '1', '1', '0']"
"['besides', 'the', 'democrats', 'aren', 't', 'refusing', 'to', 'debate', 'on', 'fox', 'because', 'it', 's', 'any', 'worse', 'than', 'cnn', 'etc', 'they', 're', 'doing', 'it', 'because', 'it', 'pleases', 'their', 'hardcore', 'base', 'and', 'because', 'they', 'have', 'thin', 'skins', 'as', 'they', 'are', 'not', 'used', 'to', 'being', 'criticized']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '3', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
"['and', 'as', 'for', 'the', 'other', 'big', 'cable', 'network', 'cnn', 'ricks', 'said', 'he', 'thinks', 'it', 'is', 'far', 'better', 'than', 'either', 'fox', 'or', 'msnbc']","['0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '3', '0', '0', '1', '0', '1']"
"['fox', 'is', 'nothing', 'but', 'three', 'extra', 'letters', 'floating', 'in', 'the', 'bowl', 'of', 'rancid', 'alphabet', 'network', 'soup', 'no', 'better', 'than', 'abc', 'cnn', 'see', 'bs', 'nbc', 'and', 'the', 'rest', 'of', 'them']","['1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '4', '0', '1', '1', '0', '0', '1', '0', '0', '0', '0', '0']"
"['present', 'day', 'cnn', 'is', 'of', 'gutter', 'trash', 'quality', 'only', 'nominally', 'better', 'than', 'the', 'laughably', 'unbiased', 'fox', 'news']","['0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '3', '0', '0', '0', '0', '1', '0']"
"['this', 'article', 'is', 'pretty', 'lame', 'but', 'cnn', 'has', 'done', 'a', 'much', 'better', 'job', 'covering', 'the', 'gop', 'field', 'without', 'bias', 'than', 'fox']","['0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '3', '0', '3', '4', '4', '4', '0', '0', '0', '1']"
"['foxs', 'news', 'is', 'no', 'better', 'than', 'abc', 'cbs', 'nbc', 'msnbc', 'cnn', 'because', 'they', 'ont', 'have', 'the', 'balls', 'to', 'speak', 'up', 'and', 'speak', 'the', 'truth']","['1', '0', '0', '3', '4', '0', '1', '1', '1', '2', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
"['no', 'matter', 'how', 'walton', 'tries', 'to', 'spin', 'it', 'the', 'truth', 'of', 'the', 'matter', 'is', 'obvious', 'cnn', 'management', 'knows', 'it', 'doesn', 't', 'have', 'the', 'brainpower', 'in', 'its', 'newsrooms', 'to', 'create', 'better', 'shows', 'than', 'fox', 'so', 'they', 're', 'going', 'to', 'stop', 'trying']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '3', '4', '0', '0', '3', '0', '0', '0', '0', '0', '3', '3', '0', '1', '0', '0', '0', '0', '0', '0', '0']"
"['sometimes', 'fox', 'news', 'is', 'a', 'faster', 'reporter', 'of', 'what', 'happened', 'than', 'cnn']","['0', '1', '0', '0', '0', '3', '3', '0', '0', '0', '0', '1']"
"['what', 'net', 'neutrality', 'will', 'do', 'is', 'prevent', 'fox', 'news', 'from', 'paying', 'say', 'cablevision', 'to', 'make', 'sure', 'their', 'videos', 'and', 'website', 'load', 'faster', 'than', 'cnn', 'or', 'indeed', 'my', 'site']","['0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '3', '0', '1', '0', '0', '0', '0']"
"['stock', 'analyst', 'michael', 'gallant', 'told', 'the', 'chicago', 'tribune', 'that', 'while', 'fox', 'is', 'growing', 'faster', 'cnn', 'is', 'still', 'earning', 'about', '200', 'million', 'more', 'per', 'year', 'than', 'fox']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '3', '3', '1', '0', '0', '3', '0', '0', '0', '3', '0', '0', '0', '1']"
"['it', 'means', 'that', 'for', 'example', 'if', 'verizon', 'is', 'a', 'partner', 'with', 'fox', 'news', 'they', 'll', 'want', 'to', 'favor', 'fox', 'news', 'website', 'meaning', 'it', 'will', 'load', 'faster', 'than', 'a', 'competitor', 's', 'like', 'let', 's', 'say', 'cnn', 'for', 'no', 'reason', 'other', 'than', 'favoritism']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '3', '3', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0']"
"['stock', 'analyst', 'michael', 'gallant', 'told', 'the', 'chicago', 'tribune', '11', '28', '03', 'that', 'while', 'fox', 'is', 'growing', 'faster', 'cnn', 'is', 'still', 'earning', 'about', '200', 'million', 'more', 'per', 'year', 'than', 'fox', 'television', 'week', '10', '20', '03']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '3', '3', '1', '0', '0', '3', '0', '0', '0', '3', '0', '0', '0', '1', '0', '0', '0', '0', '0']"
"['fox', 'news', 'is', 'vastly', 'superior', 'to', 'either', 'cnn', 'or', 'msnbc']","['1', '0', '0', '0', '3', '0', '0', '1', '0', '1']"
"['fox', 'news', 'is', 'no', 'worse', 'than', 'cnn', 'or', 'msnbc']","['1', '0', '0', '3', '4', '0', '1', '0', '1']"
"['fox', 'news', 'is', 'far', 'superior', 'to', 'cnn', 'and', 'msnbc', 'both', 'of', 'which', 'sacrifice', 'entertainment', 'for', 'accuracy']","['1', '0', '0', '0', '3', '0', '1', '0', '1', '0', '0', '0', '0', '3', '0', '3']"
"['cnn', 'is', 'no', 'better', 'than', 'fox', 'msnbc', 'etc']","['1', '0', '3', '4', '0', '1', '1', '0']"
"['foxnews', 'rating', 'are', '5', 'times', 'greater', 'than', 'their', 'nearest', 'competitor', 'cnn']","['1', '3', '0', '0', '0', '3', '0', '0', '0', '0', '1']"
"['fox', 'regularly', 'has', 'a', 'combined', 'nightly', 'audience', '5pm', 'midnite', 'greater', 'than', 'that', 'of', 'cnbc', 'msnbc', 'and', 'cnn', 'combined']","['1', '0', '0', '0', '0', '0', '3', '0', '0', '3', '0', '0', '0', '1', '1', '0', '1', '0']"
"['the', 'brand', 'promoted', 'here', 'are', 'the', 'fox', 'personalities', 'rather', 'than', 'individual', 'stories', 'to', 'a', 'much', 'greater', 'degree', 'than', 'cnn', 'or', 'msnbc']","['0', '0', '3', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '3', '0', '0', '1', '0', '1']"
"['fox', 'employs', 'many', 'liberals', 'whose', 'numbers', 'probably', 'are', 'greater', 'than', 'the', 'number', 'of', 'conservatives', 'employed', 'by', 'cnn', 'and', 'the', 'other', 'networks']","['1', '0', '0', '3', '0', '0', '0', '0', '3', '0', '0', '0', '0', '3', '0', '0', '1', '0', '0', '0', '0']"
"['this', 'was', 'serious', 'charge', 'suggesting', 'that', 'fox', 'news', 'had', 'greater', 'interests', 'in', 'the', 'success', 'of', 'the', 'u', 's', 'military', 'operation', 'than', 'cnn']","['0', '0', '0', '0', '0', '0', '1', '0', '0', '3', '3', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1']"
"['fox', 'news', 'is', 'easier', 'to', 'watch', 'than', 'cnn', 'and', 'that', 'is', 'saying', 'something']","['1', '0', '0', '3', '0', '3', '0', '1', '0', '0', '0', '0', '0']"
"['oddly', 'enough', 'he', 'calls', 'his', 'stint', 'at', 'fox', 'his', 'happiest', 'it', 'was', 'easier', 'to', 'work', 'with', 'out', 'and', 'out', 'conservatives', 'than', 'with', 'executives', 'at', 'cnn', 'and', 'msnbc', 'who', 'lived', 'in', 'constant', 'fear', 'that', 'they', 'would', 'be', 'accused', 'of', 'liberal', 'bias']","['0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '3', '0', '3', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
"['on', 'another', 'note', 'i', 'think', 'it', 's', 'easier', 'to', 'punk', 'blond', 'reporters', 'from', 'fox', 'news', 'than', 'cnn', 'imo']","['0', '0', '0', '0', '0', '0', '0', '3', '0', '3', '4', '4', '0', '1', '0', '0', '1', '0']"
"['i', 'll', 'look', 'into', 'the', 'bondi', 'kelly', 'interview', 'that', 'should', 'be', 'easier', 'because', 'for', 'some', 'reason', 'fox', 'is', 'more', 'forthcoming', 'than', 'cnn', 'or', 'any', 'of', 'the', 'alphabets']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '3', '4', '0', '1', '0', '0', '0', '0', '0']"
