words,labels
[cnn is worse than fox news .],[B-Object O B-Predicate O B-Object O O]
[lol fox gets better ratings than cnn .],[O B-Object O B-Predicate B-Aspect O B-Object O]
[fox has better ratings than cnn and msnbc combined .],[B-Object O B-Predicate B-Aspect O B-Object O B-Object O O]
"[based on its success and ratings , fox news is clearly superior to cnn and msnbc in objective , hard - nose reporting .]",[O O O B-Aspect O B-Aspect O B-Object O O O B-Predicate O B-Object O B-Object O O O O O O O O]
[does anybody wonder why fox news has much better ratings than cnn .],[O O O O B-Object O O O B-Predicate B-Aspect O B-Object O]
"[nothing , really , considering that fox news still effectively dominates the ratings , with better numbers than msnbc and cnn combined .]",[O O O O O O B-Object O O O O O B-Aspect O O B-Predicate O O B-Object O B-Object O O]
"[anyway cnn is worse than fox , because you do it with intend to deceive , on a more ( but little ) intellectual level .]",[O B-Object O B-Predicate O B-Object O O O O O O O O O O O O O O O O O O O O]
[cnn is quickly falling to a level par with fox news .],[B-Object O O O O O O B-Predicate O B-Object O O]
[but considering the generally low level of education of the cnn correspondents ( albeit somewhat higher than fox ) it isn ' t too surprising .],[O O O O O B-Aspect I-Aspect I-Aspect O O B-Object B-Aspect O O O B-Predicate O B-Object O O O O O O O O]
"[this publication shows that a properly tuned postgresql is not only as fast or faster than mysql ( 720 . 56 specjappserver2004 jops @ standard ), but almost as fast as oracle ( since the hardware platforms are different , it ' s hard to compare directly ).]",[O O O O O O O B-Object O O O B-Predicate I-Predicate O B-Predicate O B-Object O O O O O O O O O O O B-Predicate I-Predicate I-Predicate B-Object O O O O O O O O O O O O O O O O]
"[i hope oracle is faster than postgresql in many ways , but i found both are performant .]",[O O B-Object O B-Predicate O B-Object O O O O O O O O O O O]
"[with permanent storage that fast , postgresql 7 . 0 would perform on a par with , if not faster than , oracle 8i .]",[O O B-Aspect O O O B-Object O O O O B-Aspect B-Predicate I-Predicate I-Predicate O O O O B-Predicate O O B-Object O O]
[oracle seems to be hell lot faster than mysql / postgresql to load raw data even when it ' s installed on reiserfs .],[B-Object O O O O O B-Predicate O B-Object O B-Object O B-Aspect O O O O O O O O O O O]
"[it ' s likely that any organization that wants to replace oracle with an open - source dbms would be better served going with postgresql , which seems much closer to oracle compatibility than ingres is .]",[O O O O O O O O O O O O O O O O O O O O B-Predicate B-Aspect O O B-Object O O O O B-Predicate O B-Aspect I-Aspect O B-Object O O]
"[oracle is a ten ton nightmare to admin , it does not scale down at all ; patching oracle requires reading pages of whitepapers and sometimes bringing in a consultant , whereas patching mysql / postgresql requires running apt - get update on my debian boxes .]",[B-Object O O O O O O O O O O O O O O O O B-Aspect B-Object O O O O O O O O O O O O O B-Aspect B-Object O B-Object O O O O O O O O O O O]
[oracle on a single system doesn ' t scale much better ( if even ) than postgresql on a single system .],[B-Object O O O O B-Predicate I-Predicate I-Predicate B-Aspect O B-Predicate O O O O O B-Object O O O O O]
"[josh is the postgresql lead by the way and josh knows full well that the 12 % in his hand - picked comparison looked a lot better than then 42 % thumping oracle dealt postgesql using 2 little xeon "" cloverdale "" processors .]",[O O O B-Object O O O O O O O O O O O O O O O O O O O O O O B-Predicate O O O O O B-Object O B-Object O O O O O O O O O]
"[better yet , use postgresql ( it now has better row locking and better performance than oracle on single processor machines ).]",[O O O O B-Object O O O O B-Predicate B-Aspect I-Aspect O B-Predicate B-Aspect O B-Object O O O O O]
[postgresql can be easier to install and maintain than oracle .],[B-Object O O B-Predicate O B-Aspect O B-Aspect O B-Object O]
[with postgresql things just work and are much easier to administer than oracle including replication .],[O B-Object O O O O O O B-Predicate O B-Aspect O B-Object O O O]
"[postgresql is a superb database , and dramatically easier to work with and manage than oracle on a day to day basis .]",[B-Object O O O O O O O B-Predicate O B-Aspect I-Aspect O B-Aspect O B-Object O O O O O O O]
"[we tested postgresql , and it was acutually faster , and easier to maintain then our oracle database .]",[O O B-Object O O O O O B-Predicate O O B-Predicate O B-Aspect O O B-Object O O]
[this is much easier of a task with sql server and oracle than it is for mysql since both support many of the advanced ansi - sql constructs postgresql supports .],[O O O B-Predicate O O O O B-Object I-Object O B-Object O O O O B-Object O O O O O O O O O O O O O O]
[i have this silly idea that postgresql could one day be better than oracle ( in terms of features and performance - postgresql already beats oracle on cost :-) ).],[O O O O O O B-Object O O O O B-Predicate O B-Object O O O O O O O O B-Object O B-Predicate B-Object O B-Aspect O O]
"[berkus said the fact that postgresql 8 . 2 performance is at the same level , or better than oracle , ibm db2 or microsoft sql server means that more companies will now be open to using postgresql .]",[O O O O O B-Object O O O O O O O B-Predicate O O O B-Predicate O B-Object O B-Object I-Object O B-Object I-Object I-Object O O O O O O O O O O B-Object O]
"[use postgresql as open source alternative , which has a feature - set similar to oracle database .]",[O B-Object O O O O O O O O B-Aspect I-Aspect I-Aspect B-Predicate O B-Object O O]
[he favors postgresql as an open source alternative that is architecturally similar to oracle .],[O O B-Object O O O O O O O B-Aspect B-Predicate O B-Object O]
"[to my mind , postgresql is so far superior to both mysql and oracle for small - to - large database projects it ' s not even funny .]",[O O O O B-Object O O O B-Predicate O O B-Object O B-Object O O O O O O O O O O O O O O O]
"[postgresql may not be as good as oracle is , but it is good enough for most projects that it doesn ' t have to be .]",[B-Object O B-Predicate O B-Predicate I-Predicate I-Predicate B-Object O O O O O O O O O O O O O O O O O O O]
"[for production i prefer postgresql because it ' s free , fast ( comparing to oracle it ' s almost twice faster on my projects ), easy to use and distribute and quite powerful .]",[O O O O B-Object O O O O O O O O O O B-Object O O O O O B-Predicate O O O O O O O O O O O O O]
"[if a student were setting everything up him or herself and wanted to learn the preceding concepts plus some of the details of acs , i guess i ' d recommend ( a ) linux ( i ' m not qualified to say which version is best but i ' d want one with a journaled file system ), ( b ) postgresql ( easier to install and maintain than oracle ), ( c ) openacs 4 . x ( vibrant developer community of whom questions may be asked ).]",[O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Object O B-Predicate O B-Aspect O B-Aspect O B-Object O O O O O O O O O O O O O O O O O O O]
[mysql only became popular because it ' s faster than postgresql for less complex database work .],[B-Object O O O O O O O B-Predicate O B-Object O O O O O O]
[for years mysql offered better write a few read a lot databases than postgresql .],[O O B-Object O B-Predicate O O O O O O O O B-Object O]
[allen downloaded the free versions of both databases and found mysql 4 easier to use than postgresql .],[O O O O O O O O O O B-Object O B-Predicate O B-Aspect O B-Object O]
[this is partially why postgresql seems to run slower than mysql on databases that have lots of insert and delete queries .],[O O O O B-Object O O O B-Predicate O B-Object O O O O O O O O O O O]
"[for years , the common industry perception has been that mysql is faster and easier to use than postgresql .]",[O O O O O O O O O O B-Object O B-Predicate O B-Predicate O B-Aspect O B-Object O]
"[mysql took an early lead in the linux web hosting world about 10 years ago when in was the standard rdbsm installed , probably because it was easier to use , easier to install and faster than postgresql .]",[B-Object O O O O O O O O O O O O O O O O O O O O O O O O O O B-Predicate O B-Aspect O B-Predicate O B-Aspect O B-Predicate O B-Object O]
"[mysql is easier to use than postgresql , yet it is a thousand times worse .]",[B-Object O B-Predicate O B-Aspect O B-Object O O O O O O O B-Predicate O]
"[not to start a flame war , but i don ' t find mysql any easier to install than postgresql ( or less so ).]",[O O O O O O O O O B-Predicate I-Predicate I-Predicate O B-Object O B-Predicate O B-Aspect O B-Object O O O O O]
"[also , in some specific scenarios mysql / mariadb are faster and scale better than postgresql .]",[O O O O O O B-Object O B-Object O B-Predicate O B-Aspect B-Predicate O B-Object O]
"[- sql server is significantly superior to mysql , faster than postgresql , and for most businesses is cheaper than oracle .]",[O B-Object I-Object O O B-Predicate O B-Object O B-Predicate O B-Object O O O O O O B-Predicate O B-Object O]
[mysql is often much faster than postgresql and sqllite is several times faster than mysql .],[B-Object O O O B-Predicate O B-Object O B-Object O O O B-Predicate O B-Object O]
[postgresql was between 3 and 4 times slower than mysql and didn ' t .],[B-Object O O O O O O B-Predicate O B-Object O O O O O]
"[in earlier times , getting a mysql server up and running was probably easier than postgresql .]",[O O O O O O B-Object O O O O O O B-Predicate O B-Object O]
"[i hope it is true , because last time we test postgresql was worse than the current mysql .]",[O O O O O O O O O O O B-Object O B-Predicate O O O B-Object O]
"[it is much more robust than mysql and the django orm works much better with postgresql than mysql , mssql , or others .]",[O O O O O O B-Object O O B-Aspect I-Aspect I-Aspect O B-Predicate O B-Object O B-Object O B-Object O O O O]
"[as i said earlier , postgresql is my favorite rdbms , but replication is a very compelling reason to migrate to mysql .]",[O O O O O B-Object O O O O O O B-Aspect O O O O O O O O B-Object O]
"[similarly , mysql was natively available for windows much earlier than postgresql which made it easier for people to download and test .]",[O O B-Object O O B-Aspect I-Aspect I-Aspect O B-Predicate O B-Object O O O B-Predicate O O O B-Aspect O B-Aspect O]
"[try your earlier solution of using latin1 instead of utf - 8 , or consider using mysql instead of postgresql as it ' s less fastidious about its encodings .]",[O O O O O O O O O O O O O O O O B-Object O O B-Object O O O O B-Predicate I-Predicate O O O O]
