label	text
1	what benefits does cobra cover
0	how to draw a 45 degree angle in isometric
0	Name any artist who can actually sing, write their own music & is a great performer?
0	what are business acquisition services
0	what is the current tax system in the united states
1	What are the most exciting places to see in Italy as a tourist? Why?
0	who plays the evil queen in snow white
1	What are the best low calorie snacks that do not have dairy in them?
0	who controlled the senate and house in 2008
1	What is the difference between India and USA?
0	what are the departments of the cabinet
0	what do you need to be a certified barber
1	What are the best TV series you ever watched and why?
1	What is the difference between Mumbai Metro and Mumbai Monorail? Are they same or different?
0	What can you tell me about industrial marketing?
0	How many different keys do trumpets come in?
0	wood alcohol what other elements are in the compound
0	How can I view all the source code of WhatsApp?
0	'where was england''s first attempt to colonize in north america'
0	what causes white film in mouth
0	what is a nosh
0	what is optoutprescreen com and is it legit
0	what helps your reaction to bug bites
0	what did trump say about tariff
0	categories of genes that can lead to tumor formation
0	what are the five social motives
0	what does waynak mean
0	How can I get my suspended Amazon seller account reactivated?
0	what is a mini thin
0	how much sugar does mexico consume
0	who was the alabama quarterback before jalen hurts
0	what the future holds for prosthetics
0	Is being a rebel good or bad?
0	what did barney rubble do for a living
0	what causes ear odor
1	When is the random forest better than decision tree?
0	the removal of temperature in fire fighting method is known as
0	How would the dynamics of the Middle East and its individual countries change after ISIS is defeated?
0	what is kt
0	Why should I hire a personal trainer?
0	where are the three statue of liberties located
0	Why do you like your parents?
0	what day is st patty's
0	who killed who in and then there were none
0	Can I treat acne scars with petroleum jelly? How does it help?
0	How do you enjoy watching football on TV?
1	What is the best way to make extra money?
1	What are the different between Chinese and western diet culture?
0	what does shrinkage mean
0	a medical term that means decrease in blood pressure is
0	what is the legal requirement of water pressure for a restaurant
0	I was getting Exploration Geophysics at IIT KGP in my 1st year but due to my careless and ignorant attitude, I got Physics. I am a 6 pointer now in 2nd year and I deeply regret my decision as the placement of my department is almost nil. Have I done the biggest mistake of my life?
0	Evolution: Why do people from different races(or region) have different facial features?
0	what does rsv stand for for pay
0	what is opposite of goofy
0	How much investment would I need to start a car wrapping shop/business?
0	what does unef stand for
0	How often do tides occur? What causes it?
0	how far is grosse pointe farms , mi from here
0	what is the landscape like in honduras
0	what is the purpose of wedging clay
0	what continent is nasiriyah located
0	what cell structure produces mitotic spindles
0	what does ly mean in measurement
1	who has won maximum oscar in his lifetime
0	what do you mean by artificial neural network
0	who is the guy that does the arby commercials
0	what does lh rh mean
0	what does nollaig shona duit golieb mean?
0	symptoms of people who have,gas flu shot
0	how legit is credit karma
0	What is it like to take math 55 at Harvard?
0	how much pot barley to put in soup
0	do real estate survey's show wetlands for personal property
0	what does preliminary test mean
0	does indiana have a homestead credit
0	How do I chat with a girl?
0	why do cats have a flap of skin behind their ears
0	who is called the father of ayurveda in ancient india
0	what is another name for prairie falcon
0	who is randolph hearst
0	who does the labeling theory affect
0	when did the first 3d movie come out
0	how is vanilla processed
0	what laws propositions affected officer keith
0	What is the first thing come to your mind when you think of Gujarat?
1	What are the different kinds of phobia that people have?
0	who has the right to vote in russia
0	what does a apo
0	what part of the brain is responsible for taste
0	what county is mabank texas in
0	how many moles are contained in each of the following at stp
0	what are american weddings
0	how many times is the word priest used in the bible
0	How long does fat grafting last?
0	I like a girl a lot and she's my neighbor, but she's not interested in me. When I see her, still, my heart pounds, and I feel like talking to her or texting her. She wants me as a friend but I can't see her as just my friend, and I get hurt a lot by what she says sometimes. How do I move on?
1	What's the creepiest experience you've had with a man?
0	who elects the non-permanent members of the united nations security council
0	how soon can concrete forms be pulled?
0	who were the victims of the oklahoma city bombing
0	what is ocd disorder
0	'who was cain''s mother faith having an affair with'
0	How can I find someone I dont know his name and also dont have much information but has a photo of the person pls tell me a solution?
0	what year did baseball start
0	how many episodes of happy valley season 2
0	what is current temperature in great exuma
