difficulty	preference	context	aspect	direct	opinion	argument	reason	method	factoid	super	comp	question	dataset
0	0	0	0	0	0	0	0	0	0	0	0	what is the last book in the series of unfortunate events	g
0	0	0	0	0	0	0	0	0	0	0	0	where does the first name ellis come from	g
0	0	0	0	0	0	0	0	0	0	0	0	how much energy is released during the hydrolysis of atp	g
0	0	0	0	0	0	0	0	0	0	0	0	where did the saying mind your p's and q's come from	g
0	0	0	0	0	0	0	0	0	0	0	0	when is tamil bigg boss season 2 starting	g
0	0	0	0	0	0	0	0	0	0	0	0	when was english declared the official language of the united states	g
0	0	0	0	0	0	0	0	0	0	0	0	what type of uplift of air is associated with hadley cells	g
1	1	0	1	0	0	0	0	0	1	1	1	the first intelligence test to include a non-verbal scale as a measure of human intelligence	g
0	0	0	0	0	0	0	0	0	0	0	0	who started game 7 of the 2004 alcs	g
0	0	0	0	0	0	0	0	0	0	0	0	when was the voting age lowered to 18 in canada	g
0	0	0	0	0	0	0	0	0	0	0	0	are pitchers allowed to bat in the american league	g
0	0	0	0	0	0	0	0	0	0	0	0	when was the last time the utah jazz was in the playoffs	g
0	0	0	0	0	0	0	0	0	0	0	0	who won the most olympic medals in history	g
0	0	0	0	0	0	0	0	0	0	0	0	chandigarh is the capital of which two states	g
0	0	0	0	0	0	0	0	0	0	0	0	who is responsible for providing the information on the material safety data sheets	g
0	0	0	0	0	0	0	0	0	0	0	0	what is the name of the newest episode of game of thrones	g
0	0	0	0	0	0	0	0	0	0	0	0	who scored the last hat trick for england	g
0	0	0	0	0	0	0	0	0	0	0	0	what is the principle role of a tower within a cellular system	g
0	0	0	0	0	0	0	0	0	0	0	0	when was the first five books of the bible written	g
0	0	0	0	0	0	0	0	0	0	0	0	what is the order of the maze runner books	g
0	0	0	0	0	0	0	0	0	0	0	0	who plays kc's mom on kc undercover	g
0	0	0	0	0	0	0	0	0	0	0	0	what is the capital of the westernmost nation in europe	g
0	0	0	0	0	0	0	0	0	0	0	0	who played curly in the three stooges movie	g
0	0	0	0	0	0	0	0	0	0	0	0	where did the song jenny crack corn originated	g
0	0	0	0	0	0	0	0	0	0	0	0	what animals do they have at whipsnade zoo	g
0	0	0	0	0	0	0	0	0	0	0	0	where were the beach scenes in chariots of fire filmed	g
0	0	0	0	0	0	0	0	0	0	0	0	where is the temple located in the head	g
0	0	0	0	0	0	0	0	0	0	0	0	how has the supreme court evolved over its history	g
0	0	0	0	0	0	0	0	0	0	0	0	who does steve smith's voice on american dad	g
0	0	0	0	0	0	0	0	0	0	0	0	when was nestor the long eared donkey made	g
0	0	0	0	0	0	0	0	0	0	0	0	where is palmerston north located in new zealand	g
0	0	0	0	0	0	0	0	0	0	0	0	when did the movie titanic 2 come out	g
0	0	0	0	0	0	0	0	0	0	0	0	who did the panthers beat in the super bowl	g
0	0	0	0	0	0	0	0	0	0	0	0	where does andy escape to in shawshank redemption	g
0	0	0	0	0	0	0	0	0	0	0	0	who did amber from the price is right get engaged to	g
0	0	0	0	0	0	0	0	0	0	0	0	what states have the stand your ground law	g
0	0	0	0	0	0	0	0	0	0	0	0	who has won the last 10 stanley cups	g
0	0	0	0	0	0	0	0	0	0	0	0	the principle of judicial review allows the supreme court to	g
0	0	0	0	0	0	0	0	0	0	0	0	where are you going by joyce carol oates	g
0	0	0	0	0	0	0	0	0	0	0	0	when did israel give the sinai peninsula back to egypt	g
0	0	0	0	0	0	0	0	0	0	0	0	where are all the infinity stones before infinity wars	g
0	0	0	0	0	0	0	0	0	0	0	0	where are the youth cases heard in scotland	g
0	0	0	0	0	0	0	0	0	0	0	0	what is the limitation of this design if only one replicate is obtained	g
0	0	0	0	0	0	0	0	0	0	0	0	who played bill sikes in the 1968 film oliver	g
0	0	0	0	0	0	0	0	0	0	0	0	where was the first zila school opened in 1935	g
0	0	0	0	0	0	0	0	0	0	0	0	who was who was heading the indian army during the bangladesh liberation war of 1971	g
0	0	0	0	0	0	0	0	0	0	0	0	how many miles is the bridge in delaware	g
0	0	0	0	0	0	0	0	0	0	0	0	when are you issued a social security number	g
0	0	0	0	0	0	0	0	0	0	0	0	why would an author include an image and caption in an informational text	g
0	0	0	0	0	0	0	0	0	0	0	0	where did apples come from in the columbian exchange	g
0	0	0	0	0	0	0	0	0	0	0	0	what happens to the dragon in pete's dragon	g
0	0	0	0	0	0	0	0	0	0	0	0	who sang theme tune to casino royale 2006	g
0	0	0	0	0	0	0	0	0	0	0	0	where does the one piece movie fit in	g
0	0	0	0	0	0	0	0	0	0	0	0	who was the founder of the israelite nation	g
0	0	0	0	0	0	0	0	0	0	0	0	who were the big four at the paris peace conference what country did each man represent	g
0	0	0	0	0	0	0	0	0	0	0	0	where does the elder scrolls online take place	g
0	0	0	0	0	0	0	0	0	0	0	0	what were the elements of the era of good feelings	g
0	0	0	0	0	0	0	0	0	0	0	0	who has the power to protect american ships on the high seas	g
0	0	0	0	0	0	0	0	0	0	0	0	where is the sternum located on the human body	g
0	0	0	0	0	0	0	0	0	0	0	0	when was new testament added to the bible	g
0	0	0	0	0	0	0	0	0	0	0	0	when did the post print the pentagon papers	g
0	0	0	0	0	0	0	0	0	0	0	0	what is the basic principle of the dual air brake system	g
0	0	0	0	0	0	0	0	0	0	0	0	which long-term health effect is highly associated with a diagnosis of anorexia nervosa brainly	g
0	0	0	0	0	0	0	0	0	0	0	0	who wrote the song demons by imagine dragons	g
0	0	0	0	0	0	0	0	0	0	0	0	who plays the lead role in citizen khan	g
0	0	0	0	0	0	0	0	0	0	0	0	how heavy is a gold bar in lbs	g
0	0	0	0	0	0	0	0	0	0	0	0	how to get caffeine out of coffee beans	g
0	0	0	0	0	0	0	0	0	0	0	0	who played cowboy curtis on pee wee herman	g
0	0	0	0	0	0	0	0	0	0	0	0	who does barney marry in how i met your mother season 7	g
0	0	0	0	0	0	0	0	0	0	0	0	where will the 2017 national championship game be played	g
0	0	0	0	0	0	0	0	0	0	0	0	when did the first atomic bomb exploded in japan	g
0	0	0	0	0	0	0	0	0	0	0	0	what the name of little red riding hood	g
0	0	0	0	0	0	0	0	0	0	0	0	what do you think leads to schism in the church today	g
0	0	0	0	0	0	0	0	0	0	0	0	where did the language pig latin come from	g
0	0	0	0	0	0	0	0	0	0	0	0	how many episodes in season 3 of sons of anarchy	g
0	0	0	0	0	0	0	0	0	0	0	0	who led non cooperation movement in south india	g
0	1	0	1	0	0	0	0	0	1	1	1	who made the first tv in the world	g
0	0	0	0	0	0	0	0	0	0	0	0	when was the first toll road in england invented	g
0	0	0	0	0	0	0	0	0	0	0	0	when did little league start using aluminum bats	g
0	0	0	0	0	0	0	0	0	0	0	0	who is the girl in the roy orbison video i drove all night	g
0	0	0	0	0	0	0	0	0	0	0	0	who ruled europe after the fall of rome	g
0	0	0	0	0	0	0	0	0	0	0	0	how many episodes is alex in season 6	g
0	0	0	0	0	0	0	0	0	0	0	0	how many major religions and major languages does the us have	g
0	0	0	0	0	0	0	0	0	0	0	0	where is the liver located at in the body	g
0	0	0	0	0	0	0	0	0	0	0	0	who holds the record of taking four wickets in four consecutive balls in cricket world cup	g
0	1	0	1	0	0	0	0	0	1	1	1	who landed on the moon for the first time	g
0	0	0	0	0	0	0	0	0	0	0	0	pirates of the caribbean legends of the brethren court day of the shadow	g
0	0	0	0	0	0	0	0	0	0	0	0	who sings from a jack to a king	g
0	0	0	0	0	0	0	0	0	0	0	0	where did the term throwing shade come from	g
0	0	0	0	0	0	0	0	0	0	0	0	who is the character dirk diggler based on	g
0	0	0	0	0	0	0	0	0	0	0	0	which commission was appointed for the creation of new states on the basis of language	g
0	0	0	0	0	0	0	0	0	0	0	0	what is the us country code for telephone	g
0	0	0	0	0	0	0	0	0	0	0	0	how many types of elements make xylem tissue	g
0	0	0	0	0	0	0	0	0	0	0	0	who sang pyar tumhe kis mod pe le aaya	g
0	0	0	0	0	0	0	0	0	0	0	0	who negotiated the price of the louisiana purchase	g
0	0	0	0	0	0	0	0	0	0	0	0	when did the song my boo come out	g
0	0	0	0	0	0	0	0	0	0	0	0	who said the first casualty of war is the plan	g
0	0	0	0	0	0	0	0	0	0	0	0	where is the seat of intelligence located in the brain	g
0	0	0	0	0	0	0	0	0	0	0	0	what role did art and architecture play in the orthodox churches	g
0	0	0	0	0	0	0	0	0	0	0	0	what does the song like a prayer mean	g
0	0	0	0	0	0	0	0	0	0	0	0	in the twelve days of christmas song what happened on the 9th day of christmas	g
0	0	0	0	0	0	0	0	0	0	0	0	who won the women's asia t20 cup 2018	g
0	0	0	0	0	0	0	0	0	0	0	0	when will the la sagrada familia be finished	g
0	0	0	0	0	0	0	0	0	0	0	0	why do the bare bears stand on each other	g
0	0	0	0	0	0	0	0	0	0	0	0	is dragon ball z kai a remake of dragon ball z	g
0	0	0	0	0	0	0	0	0	0	0	0	when did the birth control pill get invented	g
0	0	0	0	0	0	0	0	0	0	0	0	what is the dusk till dawn video about	g
0	0	0	0	0	0	0	0	0	0	0	0	how many super bowl games has the patriots played in	g
0	0	0	0	0	0	0	0	0	0	0	0	what are the aims and objectives of unicef	g
0	1	0	1	0	0	0	0	0	1	1	1	who was the most decorated soldier of ww2	g
1	1	1	1	0	0	0	0	0	1	1	1	who did the patriots play first this season	g
0	0	0	0	0	0	0	0	0	0	0	0	who played carrie mother in the original movie	g
0	0	0	0	0	0	0	0	0	0	0	0	when did the tour de france not start and finish in paris	g
0	0	0	0	0	0	0	0	0	0	0	0	are there any manufactured or agricultural items texas is known for	g
0	0	0	0	0	0	0	0	0	0	0	0	mexico's revolution was what kind of revolution	g
0	0	0	0	0	0	0	0	0	0	0	0	when was new york taken by the british	g
0	0	0	0	0	0	0	0	0	0	0	0	when was the last time the patriots lost to the raiders	g
0	0	0	0	0	0	0	0	0	0	0	0	what was the colosseum built on top of	g
0	0	0	0	0	0	0	0	0	0	0	0	the largest investigative arm of the department of homeland security is known as	g
0	0	0	0	0	0	0	0	0	0	0	0	when did the song jukebox hero come out	g
0	0	0	0	0	0	0	0	0	0	0	0	what are the arteries that supply blood to the brain	g
0	0	0	0	0	0	0	0	0	0	0	0	who is the dean of the college of cardinals	g
0	0	0	0	0	0	0	0	0	0	0	0	where does the last name lopez originate from	g
0	0	0	0	0	0	0	0	0	0	0	0	where does the water come from in the panama canal	g
0	0	0	0	0	0	0	0	0	0	0	0	how many episodes are in the mist season 1	g
0	0	0	0	0	0	0	0	0	0	0	0	how do you lock your team on sky sports fantasy football	g
0	0	0	0	0	0	0	0	0	0	0	0	who was with mary in the passion of the christ	g
0	0	0	0	0	0	0	0	0	0	0	0	when was dark side of the moon recorded	g
0	0	0	0	0	0	0	0	0	0	0	0	how far is a high school three pointer	g
0	0	0	0	0	0	0	0	0	0	0	0	when was the song smoke gets in your eyes written	g
0	0	0	0	0	0	0	0	0	0	0	0	how old were the actors in bugsy malone	g
0	0	0	0	0	0	0	0	0	0	0	0	how many years does it take to become a roman catholic priest	g
0	1	0	1	0	0	0	0	0	1	1	1	who was the first actor who played james bond	g
0	0	0	0	0	0	0	0	0	0	0	0	who is the announcer for the late show with stephen colbert	g
0	1	0	1	0	0	0	0	0	1	1	1	which gases make up the largest percentage of earth's atmosphere	g
0	1	1	1	0	0	0	0	0	1	1	1	what is the largest national park in australia	g
0	1	0	1	0	0	0	0	0	1	1	1	largest country in the world by land area	g
0	0	0	0	0	0	0	0	0	0	0	0	who is going to be the next bacholar	g
0	1	1	1	0	0	0	0	0	1	1	1	what's the biggest stadium in the us	g
0	1	0	1	0	0	0	0	0	1	1	1	who is said to be the first modern archaeologist	g
0	0	0	0	0	0	0	0	0	0	0	0	who wrote the book of hebrews and why	g
0	0	0	0	0	0	0	0	0	0	0	0	who owns the rights to kermit the frog	g
0	0	0	0	0	0	0	0	0	0	0	0	whats the meaning of the song young dumb and broke	g
0	0	0	0	0	0	0	0	0	0	0	0	what is the name of the villian in the incredibles	g
0	0	0	0	0	0	0	0	0	0	0	0	where does the tea in pg tips come from	g
0	0	0	0	0	0	0	0	0	0	0	0	what is the purpose or function of the sympathetic nervous system	g
0	0	0	0	0	0	0	0	0	0	0	0	who played rosie in all creatures great and small	g
0	0	0	0	0	0	0	0	0	0	0	0	who does jim from the office end up with	g
0	0	0	0	0	0	0	0	0	0	0	0	why is newfoundland not part of the maritimes	g
0	0	0	0	0	0	0	0	0	0	0	0	who played johnny brown in the unsinkable molly brown	g
0	0	0	0	0	0	0	0	0	0	0	0	who did miley cyrus play in hannah montana	g
0	0	0	0	0	0	0	0	0	0	0	0	who did susan egan play in 13 going on 30	g
0	0	0	0	0	0	0	0	0	0	0	0	if there are no speed limit signs what is the speed limit	g
0	0	0	0	0	0	0	0	0	0	0	0	who played sheldon's mother in the big bang theory	g
0	0	0	0	0	0	0	0	0	0	0	0	who is the winner of the miss world 2017	g
0	0	0	0	0	0	0	0	0	0	0	0	when is take me out to the ballgame sung	g
0	1	0	1	0	0	0	0	0	1	1	1	who has the most all ireland hurling titles	g
0	0	0	0	0	0	0	0	0	0	0	0	what is the meaning of the song i ran	g
0	0	0	0	0	0	0	0	0	0	0	0	how to get in to phi beta kappa	g
0	0	0	0	0	0	0	0	0	0	0	0	the electronic media in the united states are primarily owned and operated by the federal government	g
0	0	0	0	0	0	0	0	0	0	0	0	when is this season of this is us over	g
0	0	0	0	0	0	0	0	0	0	0	0	why does deianira send heracles the robe with nessus' blood on it	g
0	0	0	0	0	0	0	0	0	0	0	0	when did new zealand host the commonwealth games	g
0	0	0	0	0	0	0	0	0	0	0	0	who is responsible for enforcing the freedom of information act	g
0	0	0	0	0	0	0	0	0	0	0	0	where was the opening scene of cliffhanger filmed	g
0	0	0	0	0	0	0	0	0	0	0	0	what are the judges names on strictly come dancing	g
0	0	0	0	0	0	0	0	0	0	0	0	when's the last time the groundhog did not see his shadow	g
0	0	0	0	0	0	0	0	0	0	0	0	who were spanish explorers who claimed land for spain	g
0	0	0	0	0	0	0	0	0	0	0	0	where does the new jersey turnpike intersect the garden state parkway	g
0	0	0	0	0	0	0	0	0	0	0	0	who was the president of the confederacy states	g
0	0	0	0	0	0	0	0	0	0	0	0	how many times did joe davis won the world championship	g
0	0	0	0	0	0	0	0	0	0	0	0	when does the winner of alabama senate race take office	g
0	0	0	0	0	0	0	0	0	0	0	0	who won the sahitya academy award in 2018	g
0	0	0	0	0	0	0	0	0	0	0	0	who is in the greasers gang in the outsiders	g
0	0	0	0	0	0	0	0	0	0	0	0	is niihau a part of the united states	g
0	0	0	0	0	0	0	0	0	0	0	0	by what method did the ancient babylonians approximate square roots	g
0	0	0	0	0	0	0	0	0	0	0	0	what is the name of the dresser in beauty and the beast	g
0	1	0	1	0	0	0	0	0	1	1	1	who is oldest living baseball hall of famer	g
0	0	0	0	0	0	0	0	0	0	0	0	who sang sitting on top of the world	g
0	0	0	0	0	0	0	0	0	0	0	0	where does the 12 days of christmas originated	g
0	0	0	0	0	0	0	0	0	0	0	0	when do ty and amy get back together in season 4	g
0	0	0	0	0	0	0	0	0	0	0	0	who plays the mom in the last song	g
0	0	0	0	0	0	0	0	0	0	0	0	how lac operon controls the metabolism of lactose	g
0	0	0	0	0	0	0	0	0	0	0	0	who fought on the side of the republicans in the spanish civil war brainly	g
0	0	0	0	0	0	0	0	0	0	0	0	where did the term god speed come from	g
0	0	0	0	0	0	0	0	0	0	0	0	what is the result of mutation occurring in a suppressor gene	g
0	0	0	0	0	0	0	0	0	0	0	0	which branch of philosophy is concerned with fundamental questions about the nature of reality	g
0	0	0	0	0	0	0	0	0	0	0	0	where is the center of gravity located on the body	g
0	1	0	1	0	0	0	0	0	1	1	1	who is the lowest paid player in the nhl	g
0	0	0	0	0	0	0	0	0	0	0	0	what mountain did the maid sing of in kubla khan	g
0	0	0	0	0	0	0	0	0	0	0	0	who won the french open on the woman's side	g
0	0	0	0	0	0	0	0	0	0	0	0	how many episodes of dragon ball series are there	g
0	0	0	0	0	0	0	0	0	0	0	0	who sings you're the one for me	g
0	0	0	0	0	0	0	0	0	0	0	0	what channel do the mariners play on directv	g
0	0	0	0	0	0	0	0	0	0	0	0	does whoopi goldberg really sing in sister act	g
0	0	0	0	0	0	0	0	0	0	0	0	when must a many-to-many relationship be modelled as an associative entity	g
0	0	0	0	0	0	0	0	0	0	0	0	more than you know who is the girl	g
0	0	0	0	0	0	0	0	0	0	0	0	when did new year's day become a holiday	g
0	0	0	0	0	0	0	0	0	0	0	0	how many episodes of lost in space are there	g
0	0	0	0	0	0	0	0	0	0	0	0	who played long duck dong in 16 candles	g
0	0	0	0	0	0	0	0	0	0	0	0	last knicks coach to win a playoff series	g
0	0	0	0	0	0	0	0	0	0	0	0	how many meters is each side of a utm grid square printed on a map	g
0	0	0	0	0	0	0	0	0	0	0	0	who stars in the queen of the south	g
0	0	0	0	0	0	0	0	0	0	0	0	when did human rights became part of south african law	g
0	0	0	0	0	0	0	0	0	0	0	0	how did john duttons wife die in yellowstone	g
0	0	0	0	0	0	0	0	0	0	0	0	what happens at the end of roll of thunder hear my cry	g
0	0	0	0	0	0	0	0	0	0	0	0	whats the punishment for stealing a street sign	g
0	0	0	0	0	0	0	0	0	0	0	0	where are you from if you are danish	g
0	0	0	0	0	0	0	0	0	0	0	0	what episode of greys anatomy does the plane crash	g
0	0	0	0	0	0	0	0	0	0	0	0	where does peace like a river take place	g
0	0	0	0	0	0	0	0	0	0	0	0	when do april and jackson get a divorce	g
0	0	0	0	0	0	0	0	0	0	0	0	where does the wire take place in baltimore	g
0	0	0	0	0	0	0	0	0	0	0	0	how much did the roof cost on centre court at wimbledon	g
0	0	0	0	0	0	0	0	0	0	0	0	how did the settlement of america shape the cuisine of the south	g
0	0	0	0	0	0	0	0	0	0	0	0	when do the episodes for meteor garden come out	g
0	0	0	0	0	0	0	0	0	0	0	0	who played santa claus in miracle on 34th street	g
0	1	0	1	0	0	0	0	0	1	1	1	who is the youngest person on the supreme court	g
0	0	0	0	0	0	0	0	0	0	0	0	how many nfl games were played in london	g
0	0	0	0	0	0	0	0	0	0	0	0	when was the last time the us didn't qualify for the world cup	g
0	0	0	0	0	0	0	0	0	0	0	0	who came up with the concept of zombies	g
0	0	0	0	0	0	0	0	0	0	0	0	who does i love new york end up with	g
0	1	0	1	0	0	0	0	0	1	1	1	lake chadГІГЂГ™s water level was lowest in	g
0	0	0	0	0	0	0	0	0	0	0	0	do grocery stores sell liquor in north carolina	g
0	0	0	0	0	0	0	0	0	0	0	0	why did the civil war mark a major turning point in american history	g
0	0	0	0	0	0	0	0	0	0	0	0	who sang with meatloaf in i would do anything for love	g
0	0	0	0	0	0	0	0	0	0	0	0	how does the illusion of sawing someone in half work	g
0	0	0	0	0	0	0	0	0	0	0	0	when is la going to host the olympics	g
0	1	0	1	0	0	0	0	0	1	1	1	who was the oldest supreme court justice ever	g
0	0	0	0	0	0	0	0	0	0	0	0	how long does it take for ants to reproduce	g
0	0	0	0	0	0	0	0	0	0	0	0	what were the main beliefs and goals of the counter culture movement	g
0	0	0	0	0	0	0	0	0	0	0	0	dry ice (solid co2) is which type of solid	g
0	1	0	1	0	0	0	0	0	1	1	1	who holds the record for speaking the most languages	g
0	0	0	0	0	0	0	0	0	0	0	0	what if spider man killed kraven the hunter	g
0	0	0	0	0	0	0	0	0	0	0	0	when would a bill go to a conference committee in congress	g
0	0	0	0	0	0	0	0	0	0	0	0	when did the us start using nuclear energy	g
0	0	0	0	0	0	0	0	0	0	0	0	is the antarctic ocean the same as the southern ocean	g
0	0	0	0	0	0	0	0	0	0	0	0	when does dragon ball super episode 130 air in japan	g
0	0	0	0	0	0	0	0	0	0	0	0	who wrote the song a change is gonna come	g
0	0	0	0	0	0	0	0	0	0	0	0	which team plays the rest of india in the annual irani trophy cricket tournament	g
0	0	0	0	0	0	0	0	0	0	0	0	who starred in the original west side story	g
0	0	0	0	0	0	0	0	0	0	0	0	who gets automatic bid in world cup 2026	g
0	0	0	0	0	0	0	0	0	0	0	0	who sings i just wanted you to know	g
0	0	0	0	0	0	0	0	0	0	0	0	where do you find large reserves of oil	g
0	0	0	0	0	0	0	0	0	0	0	0	who's running for governor in state of florida	g
0	0	0	0	0	0	0	0	0	0	0	0	when was artificial insemination first used in cattle	g
0	0	0	0	0	0	0	0	0	0	0	0	when does teddy come on grey's anatomy	g
0	0	0	0	0	0	0	0	0	0	0	0	who recorded the album dark side of the moon	g
0	0	0	0	0	0	0	0	0	0	0	0	which actor is a part of american show friends	g
0	0	0	0	0	0	0	0	0	0	0	0	when did india win its first gold medal	g
0	0	0	0	0	0	0	0	0	0	0	0	when does dragon ball super volume 3 come out	g
0	0	0	0	0	0	0	0	0	0	0	0	how many times has villanova been to the championship game	g
0	0	0	0	0	0	0	0	0	0	0	0	how many sherwin williams stores in the us	g
0	0	0	0	0	0	0	0	0	0	0	0	when was rosencrantz and guildenstern are dead written	g
0	0	0	0	0	0	0	0	0	0	0	0	what is the time constant of rl circuit	g
0	0	0	0	0	0	0	0	0	0	0	0	who won the 50 man royal rumble match	g
0	0	0	0	0	0	0	0	0	0	0	0	who are the characters in stuck in the middle	g
0	0	0	0	0	0	0	0	0	0	0	0	when did notre dame first wear green jerseys	g
0	0	0	0	0	0	0	0	0	0	0	0	when an economy increases the amount of capital per worker it is called	g
