question,label
Which Harry Potter book has the most chapters?,0
"Which boxer has more wins, Floyd Mayweather or Manny Pacquiao?",1
why do they do para olimpics,0
When was the last Godfather movie released?,0
how long has the tv show big bang theory been on,0
"Who has made more albums, Miley Cyrus or Britney Spears?",1
Can a 19 year old date a 17 year old?,0
Which A Series of Unfortunate Events book is the longest?,0
what is glossopharyngeal breathing,0
What is the longest river in the world?,0
when is the new teenage mutant ninja turtles movie coming out,0
what can toddlers do,0
who wrote santa clause is coming to town,0
Where was the highest ever recorded temperature in history?,0
What exactly is the String Theory?,0
Who played the fish amphibian in The Shape of Water?,0
Which French king did not get to be a king for more than 20 minutes?,0
Which Foundation series book by Issac Asimov have been released in 1990's?,0
Did Tita end up with her one true love by the end of the book?,0
Is Master Chief a character in the Super Mario Bros. series?,0
Which Outlander books have not been released yet?,0
What is the third book in the Harry Potter series called?,0
How many times should I do skipping per day if I want to lose weight?,0
which island does lilo and stitch take place,0
Which book in the Divergent series does not have more than 500 pages?,0
when did sunday become the lord's day,0
What is the population of the state where Mount Hood is located?,0
Who was the youngest individual gold medalist at a Winter Olympics?,0
Is Eminem's movie 8 Mile named after a road in Indiana?,0
How many completed novels did Jane Austen write?,0
Is the Nile River the longest river in the world?,0
who is the guest judge on america's got talent?,0
when is the hospital shooting in grey's,0
What is the largest city in Oregon by population?,0
"Who is the crooner of Talking to the Moon and was born on October 8, 1985?",0
where do air and food passages cross one another,0
Which NFL team holds the record for the most penalties in one game?,0
Who was the oldest person to become a senator?,0
what is meninges,0
"I am looking to start a company that will be creating a mobile app. What are some expenses that I will need to consider while modeling this out outside marketing, app development, office space, servers, etc.?",0
how the internet can manipulate the privacy rights and personal data of a person,0
Was Rick Santorum re-elected in the 2006 United States Senate election in Pennsylvania?,0
Did the Chicago Bulls win the 2020 NBA Finals?,0
What is the third NBA team LeBron James played for?,0
How many Harry Potter books did J. K. Rowling write?,0
Which book introduced a small hobbit and was loosely based on the Bible?,0
I have just finished Learn Python The Hard Way. Is it useful to start learning Pygame?,0
How long does it take for a person to drown?,0
What is the second tallest building in America?,0
Which desert is the largest in Asia and the 5th largest desert in the world?,0
Who was the coach of the team that won Super Bowl XLVIII?,0
who sang far away,0
Who shot Abraham Lincoln?,0
when was the last time a canadian hockey team won the stanley cup,0
What does Jake Wiliams look like?,0
Which game is in the Assassin's Creed series and was released in 2020?,0
how were members of governor's council chosen,0
Who is the antagonist in the third Command and Conquer game set in the Tiberian universe?,0
who plays michael in be more chill musical,0
how tall should a dishwasher panel be,0
what is the average water use for day care,0
How old was the last Tsarina of Russia when she died?,0
why is rapid evoulutionary change more likrly to occur in small populatoin,0
what is the importance of scaffolding in teaching these concepts and what general order should they be taught,0
Who directed the movie that's based on the first Harry Potter book?,0
"Which state has more electoral votes, Alabama or Arizona?",1
Was Call of Duty: Modern Warfare 3 released in 2013?,0
"Is Humbert Dolores' biological father in ""Lolita""?",0
when is 50 shades freed coming out uk,0
Can we live without credit cards?,0
What was the first monument erected in America?,0
where does the new england patriots play their home games,0
How many times can I use test strips of glucometer for one person?,0
Did Halo: Combat Evolved come out after 2004?,1
Who was the first African American to become a senator?,0
"Which king was married to the woman who allegedly said, ""Let them eat cake.""?",0
Was Lewis Black ever in a movie with Anthony Hopkins?,0
What are the craziest/weirdest things you've seen a professor do?,1
who plays tarzan in the legend of tarzan,0
What are homeostatic imbalances? What are examples of this?,0
how do roth ira's help you on taxes,0
Which Assassin's Creed games do not appear on Playstation devices?,0
What would you attempt if you know that you are not going to fail in that?,0
What was the second Goosebumps book released in 1997?,0
When did Ark: Survival Evolved first come out?,0
who is this irresistible creature who has an insatiable love for the dead,0
Which song has the most words in it?,0
what are codes for chemo administration,0
I want to create a study and get grant money for it. How difficult would it be to get grant money from the US government?,0
In what terms SapientNitro is better than Yatra.com for freshers?,0
Where can I find DJs for festival in Sydney?,0
Who was the second female pharaoh of Egypt?,0
For which movie was Leonardo DiCaprio nominated for Best Actor in 2007 but did not win?,0
where is 800 words set in new zealand,0
"Which came out first, Katy Perry's Dark Horse or Taylor Swift's Shake it Off?",1
Who was both the 22nd and 24th president?,0
Did the Princess ever save Mario?,0
how many moles are contained in each of the following at stp,0
Did Portal come out before 2015?,1
Which member of Kyuss would form the band Mondo Generator?,0
What was Kayne West's latest album?,0
What year was the first official MLB World Series played?,0
how long to cook fresh beets,0
What does one do after a degree in liberal arts in India?,0
How many representatives does Texas have?,0
how to connect futaba fp-r112 je to a speed controller,0
cost square foot to build new home,0
Who is the oldest person to assume the US presidency?,0
my brother passed away do i still file his taxes,0
Who is the current president of Kenya?,0
"Which state has more seats in the House of Representatives, California or Texas?",1
Was Squaresoft involved in the development of Final Fantasy VIII?,0
Who is the longest serving senator?,0
How many commonwealths are still ruled by England?,0
What was the name of the Virginia home belonging to the third president of the United States?,0
"Which movie had a bigger budget, Pirates of the Caribbean: At World's End or Avengers: Endgame?",1
Is Oslo the capital of Norway?,0
What is the name of the martial arts style that is practiced by the Brazilian character in Tekken 3?,0
Which GTA game is available on Steam and has three playable characters?,0
In Call of Duty: Advanced Warfare what is the name of Jack Mitchell's best friend?,0
who stars in hatfields and mccoys on history channel,0
Should violent video games be banned?,0
Who was the oldest person to be elected as Chancellor of Germany?,0
Who won the Academy Award for Best Actor in 1950?,0
"In Animal Crossing: New Horizons, who is the sister of the museum curator?",0
