sentence,label
Oracle [SEP] PostgreSQL [SEP] Adabas D Ingres Oracle (OCI7 and OCI8) dBase InterBase Ovrimos Empress FrontBase PostgreSQL FilePro (read-only) mSQL Solid Hyperwave Direct MS-SQL Sybase IBM DB2 MySQL Velocis Informix ODBC Unix dbm,0
"Ruby [SEP] PHP [SEP] I want to know somethink like this: Zend is better with API, CodeIgniter is faster, Cake is similar to Ruby, with more details which PHP application can you build more scalable, faster..., with this frameworks.",0
"oregon [SEP] michigan [SEP] Expect enhanced chances of near normal temperatures in Washington, oregon, and western Indiana and cooler than normal in michigan and northern Wisconsin.",2
michigan [SEP] oregon [SEP] League members VCU (against michigan) Saint Louis (against oregon) and Butler (against Marquette) all have decent shots of reaching the Sweet 16 on Saturday.,0
"NetBeans [SEP] Eclipse [SEP] NetBeans, Eclipse and JBuilder IDEs.",0
facebook [SEP] google [SEP] Maybe facebook and google+ are indexed faster than your site.,0
"sandwich [SEP] pizza [SEP] Comments: ABBREVIATIONS: SP-sandwich Prep Cooler, PP-pizza Prep Cooler, WIC-Walk In Cooler, HH-Hot Holding, it-internal temperatures, st-surface temperature.",0
paint [SEP] pen [SEP] Using a paint pen was easier for fine details like the eye sockets and mouth.,0
"Asus [SEP] Gigabyte [SEP] There are 5 manufacturers: MSI, Biostar, AsRock, Asus and Gigabyte.",0
"Dell [SEP] Apple [SEP] Dell, at that historical point in the game at least, was probably better at running a supply chain and manufacturing than Apple.",2
"Perl [SEP] Java [SEP] Slower than Perl with PDL, Java, and C.",0
"Windows XP [SEP] Windows 8 [SEP] OS : Windows XP SP3 to Windows 8 (support all 32+64-bit) 1GHz processor or faster 512 MB RAM 80 MB Free hardisk space Bahasa yang tersedia : English, ChineseSimp, ChineseTrad, French, German, Japanese, Korean, Russian, Spanish",0
"pennsylvania [SEP] carolina [SEP] Only five states (Kentucky, Ohio, pennsylvania, West Virginia and South carolina) were cooler than normal for the month.",0
"Ford [SEP] BMW [SEP] I also drove one of these on a racetrack (not mine, at an event sponsored by my FCB) and thought it handled much better than the other cars (Ford GT, 911, BMW, Lotus), although the Lotus Elise was fun.",0
"hockey [SEP] baseball [SEP] And this goes to prove it's easier to win in hockey than in baseball, I guess.",2
sausage [SEP] pizza [SEP] But I would like sausage pizza even better!,0
golf [SEP] basketball [SEP] Michael: golf and basketball.,0
"Samsung [SEP] Toshiba [SEP] There are a decent number of OEMs committed to shipping phones running Windows Phone 7. HTC, LG, Samsung and Sony-Ericsson amongst the traditional mobile phone manufacturers as well as more aspiring vendors like Dell, Garmin-ASUS, HP, Toshiba and Qualcomm (whose product plans are a lot fuzzier than the traditional guys).",0
"football [SEP] tennis [SEP] If REAL football turns your stomach, better watch tennis... Oakland vs. Denver: An AFC West pillowfight.",1
"Java [SEP] Scala [SEP] Recruiting for Java is easier than say, recruiting for Scala or Clojure or F#.",2
"Bluetooth [SEP] USB [SEP] (To get around this, I use the built in Bluetooth FTP; it's much slower than using a USB connection would be otherwise though.)",1
golf [SEP] basketball [SEP] Topic: golf Bowling basketball,0
"Dell [SEP] Microsoft [SEP] One you match a better product with the power of so many manufacturers pushing (HP, Toshiba, Asus, Dell, Sony, etc) it's a mathematical certainty that Microsoft will dominate once again.",1
"MySQL [SEP] SQLite [SEP] For a complicated query, MySQL is faster, but for my current projects, SQLite ""wins"" due to admin simplicity (none required!).",1
"Advil [SEP] Motrin [SEP] Advil, Motrin, Aleve -- all of these really do help.",0
Ruby [SEP] PHP [SEP] Ruby and PHP are easier for designers to learn and give them their first successes quickly.,0
AMD [SEP] Samsung [SEP] S C A R L E T T · Intel Core i7-4790k · Asus Maximus VII Impact · G-Skill 8GB RipjawsX DDR3 2133 · ASUS AMD Radeon R9 290X DirectCU II OC 4GB · · Samsung 850 EVO 500GB · Thermaltake SMART 530W · Bitfenix Prodigy · Corsair Hydro Series H105 Liquid CPU Cooler ·,0
steak [SEP] pizza [SEP] Disc 3. Weeknight workhorses -- Thanksgiving turkey -- Easier Italian favorites -- steak frites -- Shrimp in a skillet -- Deep-dish pizza -- All-American fruit desserts.,0
facebook [SEP] google [SEP] What if facebook made google+ better?,0
"Ford [SEP] Nissan [SEP] Analysts said Ford could be a more natural candidate for a tie-up with Nissan-Renault than GM, which is widely seen as having a faster-moving turnaround plan and a comparatively stronger pipeline of upcoming vehicles.",0
Cadillac [SEP] Buick [SEP] This vehicle drives and handles as nice as the Cadillac SRX and better the Buick Enclave.,0
"psp [SEP] ps2 [SEP] The psp sells very well in Japan, in america sometimes the ps2 sells better.",1
"Python [SEP] Java [SEP] Actually I'm developing in Python using TDD, but I have solid know-ledges on Java and AspectJ.",0
"wedding [SEP] birthday [SEP] wedding and birthday Cakes Not a Hnccialty exactly, but are made nor ns before, of superior quality and richness of llavor and ORNAMENTED IN AN ARTISTIC.",0
"carolina [SEP] california [SEP] East carolina and Boise st are a harder game than Purdue, Illinois, Indiana, Kansa, Texas tech, california, Colorado, Kentucky, Rutgers, West Virginia, Maryland, virginia, and so on.",0
chocolate [SEP] tea [SEP] chocolate tea.,0
pennsylvania [SEP] virginia [SEP] pennsylvania virginia .... New Jersey .,0
google [SEP] youtube [SEP] Viacom's case against google and youtube looks worse and worse each passing day.,0
"Python [SEP] Bash [SEP] The Python version is certainly more verbose than its Bash counterpart, but much easier to read (and, I hope, to maintain in future).",2
"Python [SEP] Ruby [SEP] But there are more better languages then this (according to me) like Python, Ruby.",0
"Intel [SEP] Google [SEP] Companies like Intel, MasterCard, Acer, and Google are also planning to adopt NFC in their systems to better their services in many countries worldwide.",0
Nikon [SEP] Sigma [SEP] Shot with Nikon and my fabulous Sigma 10-20mm hard worn but solid lens.,0
"Nokia [SEP] Samsung [SEP] They based their concerns partly on price cuts for Windows Phone 8 smartphones made by Nokia, Samsung and others, and slower than expected sales of such devices.",0
"ps3 [SEP] psp [SEP] ( FTL: Faster Than Light , Next-Gen , PlayStation , Prison Architect , PS Vita , ps3 , PS4 , psp , Q.U.B.E.",0
"soup [SEP] sandwich [SEP] When it comes to losing weight, which is the better lunch choice: soup or a sandwich?",0
"JavaScript [SEP] PHP [SEP] Of course we can reconfigure our server to run JavaScript files through the PHP interpreter, but the current approach is probably easier.",0
"Samsung [SEP] Nokia [SEP] In addition, having already previewed Samsung i7110, we have to admit that the Nokia ergonomics are a whole lot better.",1
plywood [SEP] lumber [SEP] You can use plywood for a basic bar but planks of lumber look nicer for a more elaborate setup and are easier to finish with stain or paint.,1
truck [SEP] bus [SEP] 2013 DOT Year in Review: FMCSA makes solid progress in truck and bus safety,0
"michigan [SEP] virginia [SEP] I would also say San Francisco is also much ""better"" than other areas I have lived--michigan, Kentucky, virginia.",0
"concrete [SEP] cement [SEP] concrete 22 is a moldable cement paste that hardens for a long-lasting, rock-solid finish.",0
"pistol [SEP] knife [SEP] We took your feedback and put a package of courses together that provide you with solid fighting skills for pistol, Rifle, and knife",0
"Java [SEP] Lisp [SEP] Various internal (Java API) changes: Changes to gnu.expr.Interpreter to make it easier to add non-Lisp-like languages; gnu.lists.Consumer now has an endAttribute method that need to be called after each attribute, rather than endAttributes that was called after all of them.",0
"potato [SEP] bread [SEP] And the potato bread was even better, guess those yeasties still loved you.",0
"california [SEP] missouri [SEP] california, Florida , missouri, Tennessee (3) ,",0
mouse [SEP] rat [SEP] A Much Easier Solution for mouse and rat Elimination,0
Ferrari [SEP] BMW [SEP] All they deal with is Ferrari and BMW.,0
"PHP [SEP] JavaScript [SEP] if your server has PHP facilities, it would be much easier and definitely better to use it instead of JavaScript.",2
"Objective-C [SEP] Swift [SEP] iOS Developer - Objective-C/Cocoa/ Swift Located in San Francisco, we are the most intelligently...",0
"soup [SEP] sandwich [SEP] There was a deluge of expensive tourist-attracting restaurants, soup-salad-sandwich factories and mediocre cafes.",0
soda [SEP] juice [SEP] soda crackers and juice,0
"Honda [SEP] Ford [SEP] Is it better to buy a Honda made in Tenn., or a Ford made in Canada?? America is no longer an industrial nation.",0
plastic [SEP] cement [SEP] More Durable and much safer than those made by plastic cement.,0
"Nissan [SEP] Ford [SEP] If you're just looking for a tall vehicle with a decent amount of features and cargo space, check out the Nissan Murano , the Ford Explorer and the Honda Pilot .",0
"plywood [SEP] lumber [SEP] product (solid wood, plywood, OSB, LVL, parallel strand lumber, some paper,",0
"Bluetooth [SEP] USB [SEP] This does NOT have to be Bluetooth tethering, by the way, I'm perfectly content to do this via USB if it makes things easier.",1
Samsung [SEP] AMD [SEP] Samsung ...Keep working on a better fix for the AMD owners with this unit.,0
Scala [SEP] Java [SEP] Scala makes it easier for complex builder implementation's designers than Java,2
NetBeans [SEP] Eclipse [SEP] You can use NetBeans or Eclipse.,0
"pennsylvania [SEP] virginia [SEP] , pennsylvania, virginia, florida , wisconsin.",0
"suv [SEP] jeep [SEP] While the new 2012 is a much better suv, a week's worth of driving begged the inevitable question: Is it a better jeep?",0
Adidas [SEP] Nike [SEP] Even the ugly Adidas kits are better than most of the Nike kits.,2
OpenGL [SEP] Direct3D [SEP] If you detect a decent OpenGL implementation you could use that as the primary path; then back off to Direct3D for the 35% that don't have GL drivers; then finally to GDI.,0
"Windows Vista [SEP] Windows XP [SEP] Find out how accessibility options in Windows 7, Windows Vista, and Windows XP make your PC easier to use .",0
"rifle [SEP] pistol [SEP] Whether rifle, pistol, or shotgun, CZ makes really solid guns.",0
PostgreSQL [SEP] MySQL [SEP] I've been using PostgreSQL 9.2 (officially released today) and it performs substantially better than MySQL.,2
"Dell [SEP] Hewlett-Packard [SEP] Although the company is witnessing reasonable growth across segments and its strengthening position in the cloud market, decent renewal rate, modest cash position and share repurchase activities are encouraging, CA continues to see tough competition from companies such as Dell Inc. , IBM ( IBM - Analyst Report ) and Hewlett-Packard Co. ( HPQ - Analyst Report ).",0
"Lisp [SEP] Java [SEP] The paradigm-crossingness of it may mean it's easier to pick up a wider range of languages after you've mastered Ruby; it's a bit like Lisp, a bit like Basic, a bit like Java.",0
Ruby [SEP] Java [SEP] +%%EXAMPLESDIR%%/%%PORTVERSION%%/Ruby/Java/runme.rb,0
Amazon [SEP] Google [SEP] Amazon and Google already have similar services but Apple's service is expected to be easier to use.,0
"Windows 8 [SEP] Windows XP [SEP] Current Residence: Portugal, Coimbra Favourite genre of music: Heavy Metal, Hard Rock, Metal, Jazz, Blues, Classic Operating System: Ubuntu, Windows 8 & Windows XP MP3 player of choice: Sony Walkman NWZ-A845 Shell of choice: bash Wallpaper of choice: Solid Black Favourite cartoon character: Shinobu Oshino and Araragi Koyomi Personal Quote: Fuck you!",0
"forest [SEP] timber [SEP] Later, in 1984, slower-growing species of forest trees such as teak and neem (Azadirachta indica) were acquired to obtain more valuable timber.",0
Google [SEP] Sony [SEP] Good better than Google Sony Xperia Z2 phone with Android 4.4.4,1
"IBM [SEP] Google [SEP] In our panel on The Future of Code I observed that IBM was a company that had gone through a near-death experience yet had come through to the other side wiser and stronger, that Microsoft was a company undergoing a midlife crisis, and that Google was a company in serious need of adult supervision - at which point Vint Cerf piped up from the audience saying ""why do you think they hired me?"" Another highlight of these past months was my appointment to the board of trustees for the Computer History Museum .",0
