id	asp	question	clean	pos	lemma
18761	0	was wonder woman the first woman superhero	was wonder woman the first woman superhero	['VBD', 'VBN', 'NN', 'DT', 'JJ', 'NN', 'NN']	['be', 'wonder', 'woman', 'the', 'first', 'woman', 'superhero']
2684	1	'where are most of the world''s earthquakes located'	where are most of the world s earthquakes located	['WRB', 'VBP', 'JJS', 'IN', 'DT', 'NN', 'POS', 'NNS', 'VBN']	"['where', 'be', 'most', 'of', 'the', 'world', ""'s"", 'earthquake', 'locate']"
18705	0	what is the fastest way of treating sciatic problems	what is the fastest way of treating sciatic problems	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'IN', 'VBG', 'NN', 'NNS']	['what', 'be', 'the', 'fastest', 'way', 'of', 'treat', 'sciatic', 'problem']
22084	1	What are some lesser-known sights to see when visiting Bhatpara, India?	what are some lesser known sights to see when visiting bhatpara india	['WP', 'VBP', 'DT', 'JJR', 'VBN', 'NNS', 'TO', 'VB', 'WRB', 'VBG', 'JJ', 'NNP']	['what', 'be', 'some', 'lesser', 'know', 'sight', 'to', 'see', 'when', 'visit', 'bhatpara', 'india']
22076	1	What's so special about Prisma App?	what s so special about prisma app	['WP', 'VBZ', 'RB', 'JJ', 'IN', 'NNP', 'NNP']	['what', 'be', 'so', 'special', 'about', 'prisma', 'app']
4418	0	what do the different pedals on a piano do	what do the different pedals on a piano do	['WP', 'VBP', 'DT', 'JJ', 'NNS', 'IN', 'DT', 'NN', 'VB']	['what', 'do', 'the', 'different', 'pedal', 'on', 'a', 'piano', 'do']
2635	1	'what''s the record for most points scored in nba game'	what s the record for most points scored in nba game	['WP', 'VBZ', 'DT', 'NN', 'IN', 'JJS', 'NNS', 'VBN', 'IN', 'NNP', 'NN']	['what', 'be', 'the', 'record', 'for', 'most', 'point', 'score', 'in', 'nba', 'game']
21892	0	What are some good automotive hacks and tips?	what are some good automotive hacks and tips	['WP', 'VBP', 'DT', 'JJ', 'JJ', 'NNS', 'CC', 'NNS']	['what', 'be', 'some', 'good', 'automotive', 'hack', 'and', 'tip']
10922	0	What are the benefits of a immune booster juice	what are the benefits of a immune booster juice	['WP', 'VBP', 'DT', 'NNS', 'IN', 'DT', 'JJ', 'NN', 'NN']	['what', 'be', 'the', 'benefit', 'of', 'a', 'immune', 'booster', 'juice']
21805	0	How is a TF card different from an SD card?	how is a tf card different from an sd card	['WRB', 'VBZ', 'DT', 'NN', 'NN', 'JJ', 'IN', 'DT', 'NN', 'NN']	['how', 'be', 'a', 'tf', 'card', 'different', 'from', 'a', 'sd', 'card']
23521	0	What is the worst thing that could happen if Donald Trump becomes President?	what is the worst thing that could happen if donald trump becomes president	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'WDT', 'MD', 'VB', 'IN', 'NNP', 'NNP', 'VBZ', 'NNP']	['what', 'be', 'the', 'worst', 'thing', 'that', 'could', 'happen', 'if', 'donald', 'trump', 'become', 'president']
22131	0	What are some of the best real life examples of Instant Karma?	what are some of the best real life examples of instant karma	['WP', 'VBP', 'DT', 'IN', 'DT', 'JJS', 'JJ', 'NN', 'NNS', 'IN', 'JJ', 'NN']	['what', 'be', 'some', 'of', 'the', 'best', 'real', 'life', 'example', 'of', 'instant', 'karma']
22367	0	What are the best true scary stories?	what are the best true scary stories	['WP', 'VBP', 'DT', 'JJS', 'JJ', 'JJ', 'NNS']	['what', 'be', 'the', 'best', 'true', 'scary', 'story']
15525	0	What is longest bike marathon	what is longest bike marathon	['WP', 'VBZ', 'JJS', 'NN', 'NN']	['what', 'be', 'longest', 'bike', 'marathon']
21539	0	Where can I get best quality pest control service in Australia?	where can i get best quality pest control service in australia	['WRB', 'MD', 'PRP', 'VB', 'JJS', 'JJ', 'NN', 'NN', 'NN', 'IN', 'NNP']	['where', 'can', 'i', 'get', 'best', 'quality', 'pest', 'control', 'service', 'in', 'australia']
23284	1	What are the books that have influenced you the most?	what are the books that have influenced you the most	['WP', 'VBP', 'DT', 'NNS', 'WDT', 'VBP', 'VBN', 'PRP', 'DT', 'JJS']	['what', 'be', 'the', 'book', 'that', 'have', 'influence', 'you', 'the', 'most']
22701	0	What's the best mistake you've ever made?	what s the best mistake you ve ever made	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'PRP', 'VBP', 'RB', 'VBN']	['what', 'be', 'the', 'best', 'mistake', 'you', 'have', 'ever', 'make']
21709	0	What is Ontario's motto and its significance, how does it compare to Arizona's?	what is ontario s motto and its significance how does it compare to arizona s	['WP', 'VBZ', 'NNP', 'POS', 'NN', 'CC', 'PRP', 'VBZ', 'NN', 'WRB', 'VBZ', 'PRP', 'VB', 'IN', 'NNP', 'POS']	"['what', 'be', 'ontario', ""'s"", 'motto', 'and', 'it', 'be', 'significance', 'how', 'do', 'it', 'compare', 'to', 'arizona', ""'s""]"
22363	0	What are the best topics to write an article for your college annual magazine?	what are the best topics to write an article for your college annual magazine	['WP', 'VBP', 'DT', 'JJS', 'NNS', 'TO', 'VB', 'DT', 'NN', 'IN', 'PRP$', 'NN', 'JJ', 'NN']	['what', 'be', 'the', 'best', 'topic', 'to', 'write', 'a', 'article', 'for', 'you', 'college', 'annual', 'magazine']
21875	1	What are good business books to read?	what are good business books to read	['WP', 'VBP', 'JJ', 'NN', 'NNS', 'TO', 'VB']	['what', 'be', 'good', 'business', 'book', 'to', 'read']
1493	1	What are the highest grossing malayalam movies of all time wiki	what are the highest grossing malayalam movies of all time wiki	['WP', 'VBP', 'DT', 'JJS', 'VBG', 'JJ', 'NNS', 'IN', 'DT', 'NN', 'NN']	['what', 'be', 'the', 'highest', 'gross', 'malayalam', 'movie', 'of', 'all', 'time', 'wiki']
23186	0	What is the fastest way to create a Yahoo account?	what is the fastest way to create a yahoo account	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'TO', 'VB', 'DT', 'NNP', 'NN']	['what', 'be', 'the', 'fastest', 'way', 'to', 'create', 'a', 'yahoo', 'account']
23350	1	What is the most important life lesson you’ve learned so far?	what is the most important life lesson you ve learned so far	['WP', 'VBZ', 'DT', 'RBS', 'JJ', 'NN', 'NN', 'PRP', 'VBP', 'VBN', 'RB', 'RB']	['what', 'be', 'the', 'most', 'important', 'life', 'lesson', 'you', 'have', 'learn', 'so', 'far']
21672	0	How good are the best neuroscience programs in India? Are they comparable with worldwide top universities?	how good are the best neuroscience programs in india are they comparable with worldwide top universities	['WRB', 'JJ', 'VBP', 'DT', 'JJS', 'NN', 'NNS', 'IN', 'NNP', 'VBP', 'PRP', 'JJ', 'IN', 'JJ', 'JJ', 'NNS']	['how', 'good', 'be', 'the', 'best', 'neuroscience', 'program', 'in', 'india', 'be', 'they', 'comparable', 'with', 'worldwide', 'top', 'university']
12961	0	What is the difference between proc means and summary	what is the difference between proc means and summary	['WP', 'VBZ', 'DT', 'NN', 'IN', 'NN', 'NNS', 'CC', 'NN']	['what', 'be', 'the', 'difference', 'between', 'proc', 'means', 'and', 'summary']
22844	0	Which is the best Internet Service Provider in Dhanbad?	which is the best internet service provider in dhanbad	['WDT', 'VBZ', 'DT', 'JJS', 'NN', 'NN', 'NN', 'IN', 'NNP']	['which', 'be', 'the', 'best', 'internet', 'service', 'provider', 'in', 'dhanbad']
9532	0	who was the oldest person to die on the titanic	who was the oldest person to die on the titanic	['WP', 'VBD', 'DT', 'JJS', 'NN', 'TO', 'VB', 'IN', 'DT', 'NNP']	['who', 'be', 'the', 'oldest', 'person', 'to', 'die', 'on', 'the', 'titanic']
21962	1	What made Facebook wildly more successful than other social networking sites like Orkut and MySpace?	what made facebook wildly more successful than other social networking sites like orkut and myspace	['WP', 'VBD', 'NN', 'RB', 'RBR', 'JJ', 'IN', 'JJ', 'JJ', 'NN', 'NNS', 'IN', 'NN', 'CC', 'NN']	['what', 'make', 'facebook', 'wildly', 'more', 'successful', 'than', 'other', 'social', 'networking', 'site', 'like', 'orkut', 'and', 'myspace']
23567	1	Who will win FIFA world cup 2018?	who will win fifa world cup 2018	['WP', 'MD', 'VB', 'NNP', 'NN', 'NN', 'CD']	['who', 'will', 'win', 'fifa', 'world', 'cup', '2018']
22922	0	Who is the best actress to play the role of Sati, Anandmayi and best actor to act as Shiva in the cinematization of 'Immortals of Meluha'?	who is the best actress to play the role of sati anandmayi and best actor to act as shiva in the cinematization of immortals of meluha	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'TO', 'VB', 'DT', 'NN', 'IN', 'NN', 'NN', 'CC', 'JJS', 'NN', 'TO', 'VB', 'IN', 'NNP', 'IN', 'DT', 'NN', 'IN', 'NNS', 'IN', 'NNP']	['who', 'be', 'the', 'best', 'actress', 'to', 'play', 'the', 'role', 'of', 'sati', 'anandmayi', 'and', 'best', 'actor', 'to', 'act', 'as', 'shiva', 'in', 'the', 'cinematization', 'of', 'immortal', 'of', 'meluha']
6036	1	What are the countries with the largest reserves of natural gas are	what are the countries with the largest reserves of natural gas are	['WP', 'VBP', 'DT', 'NNS', 'IN', 'DT', 'JJS', 'NNS', 'IN', 'JJ', 'NN', 'VBP']	['what', 'be', 'the', 'country', 'with', 'the', 'largest', 'reserve', 'of', 'natural', 'gas', 'be']
22618	0	What is the best way to learn how to hack (whitehat)?	what is the best way to learn how to hack whitehat	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'TO', 'VB', 'WRB', 'TO', 'VB', 'NN']	['what', 'be', 'the', 'best', 'way', 'to', 'learn', 'how', 'to', 'hack', 'whitehat']
22046	0	Should I join tcs or qainfotech?	should i join tcs or qainfotech	['MD', 'PRP', 'VB', 'NN', 'CC', 'NNP']	['should', 'i', 'join', 'tcs', 'or', 'qainfotech']
23257	0	What are the main reasons why students from the University of Nebraska at Omaha don't graduate on time?	what are the main reasons why students from the university of nebraska at omaha don t graduate on time	['WP', 'VBP', 'DT', 'JJ', 'NNS', 'WRB', 'NNS', 'IN', 'DT', 'NN', 'IN', 'NNP', 'IN', 'NNP', 'NNP', 'NNP', 'NN', 'IN', 'NN']	['what', 'be', 'the', 'main', 'reason', 'why', 'student', 'from', 'the', 'university', 'of', 'nebraska', 'at', 'omaha', 'don', 't', 'graduate', 'on', 'time']
18108	0	what is the difference between service and bill rendered	what is the difference between service and bill rendered	['WP', 'VBZ', 'DT', 'NN', 'IN', 'NN', 'CC', 'NN', 'VBN']	['what', 'be', 'the', 'difference', 'between', 'service', 'and', 'bill', 'render']
23506	0	What are the top most SEO Company in Delhi?	what are the top most seo company in delhi	['WP', 'VBP', 'DT', 'JJ', 'JJS', 'NN', 'NN', 'IN', 'NNP']	['what', 'be', 'the', 'top', 'most', 'seo', 'company', 'in', 'delhi']
23462	0	Is the softmax loss the same as the cross-entropy loss?	is the softmax loss the same as the cross entropy loss	['VBZ', 'DT', 'JJ', 'NN', 'DT', 'JJ', 'IN', 'DT', 'NN', 'NN', 'NN']	['be', 'the', 'softmax', 'loss', 'the', 'same', 'as', 'the', 'cross', 'entropy', 'loss']
2469	0	What are the most rushing yards in a game by a player	what are the most rushing yards in a game by a player	['WP', 'VBP', 'DT', 'RBS', 'NN', 'NNS', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN']	['what', 'be', 'the', 'most', 'rushing', 'yard', 'in', 'a', 'game', 'by', 'a', 'player']
23274	1	What are some of the most awesome pictures of Actress without Makeup?	what are some of the most awesome pictures of actress without makeup	['WP', 'VBP', 'DT', 'IN', 'DT', 'RBS', 'JJ', 'NNS', 'IN', 'NN', 'IN', 'NN']	['what', 'be', 'some', 'of', 'the', 'most', 'awesome', 'picture', 'of', 'actress', 'without', 'makeup']
24488	1	Graphic era university is best for mba or jss noida?	graphic era university is best for mba or jss noida	['JJ', 'NN', 'NN', 'VBZ', 'JJS', 'IN', 'NN', 'CC', 'NN', 'NNP']	['graphic', 'era', 'university', 'be', 'best', 'for', 'mba', 'or', 'jss', 'noida']
4683	0	who became the first spokesperson for non-violent protests	who became the first spokesperson for non violent protests	['WP', 'VBD', 'DT', 'JJ', 'NN', 'IN', 'AFX', 'JJ', 'NNS']	['who', 'become', 'the', 'first', 'spokesperson', 'for', 'non', 'violent', 'protest']
22208	0	What are some of the best quotes from Mahatma Gandhi?	what are some of the best quotes from mahatma gandhi	['WP', 'VBP', 'DT', 'IN', 'DT', 'JJS', 'NNS', 'IN', 'NNP', 'NNP']	['what', 'be', 'some', 'of', 'the', 'best', 'quote', 'from', 'mahatma', 'gandhi']
22183	0	How many types of Linux filesystem are there e.g. ext3, ext4? What is the best one?	how many types of linux filesystem are there e g ext3 ext4 what is the best one	['WRB', 'JJ', 'NNS', 'IN', 'NN', 'NN', 'VBP', 'RB', 'NN', 'NN', 'NN', 'NN', 'CD', 'WP', 'VBZ', 'DT', 'JJS', 'NN']	['how', 'many', 'type', 'of', 'linux', 'filesystem', 'be', 'there', 'e', 'g', 'ext3', 'ext', '4', 'what', 'be', 'the', 'best', 'one']
21420	0	In what aspects is Kolkata (Calcutta) a better city than Ahmedabad?	in what aspects is kolkata calcutta a better city than ahmedabad	['IN', 'WDT', 'NNS', 'VBZ', 'NNP', 'NNP', 'DT', 'JJR', 'NN', 'IN', 'NNP']	['in', 'what', 'aspect', 'be', 'kolkata', 'calcutta', 'a', 'better', 'city', 'than', 'ahmedabad']
22457	1	What is the best early morning habit for success?	what is the best early morning habit for success	['WP', 'VBZ', 'DT', 'JJS', 'JJ', 'NN', 'NN', 'IN', 'NN']	['what', 'be', 'the', 'best', 'early', 'morning', 'habit', 'for', 'success']
1358	0	which book is first the davinci code or angels and demons	which book is first the davinci code or angels and demons	['WDT', 'NN', 'VBZ', 'RB', 'DT', 'NN', 'NN', 'CC', 'NNS', 'CC', 'NNS']	['which', 'book', 'be', 'first', 'the', 'davinci', 'code', 'or', 'angel', 'and', 'demon']
18241	0	what is the difference between alcohol and hydrogen peroxide	what is the difference between alcohol and hydrogen peroxide	['WP', 'VBZ', 'DT', 'NN', 'IN', 'NN', 'CC', 'NN', 'NN']	['what', 'be', 'the', 'difference', 'between', 'alcohol', 'and', 'hydrogen', 'peroxide']
33152	0	Which is better Haskell AND Lisp vs. Haskell OR Lisp	which is better haskell and lisp vs haskell or lisp	['WDT', 'VBZ', 'JJR', 'NN', 'CC', 'NN', 'IN', 'NN', 'CC', 'NN']	['which', 'be', 'better', 'haskell', 'and', 'lisp', 'versus', 'haskell', 'or', 'lisp']
22140	1	What are some of the most powerful, beautiful, greatest single images in comics - and why?	what are some of the most powerful beautiful greatest single images in comics and why	['WP', 'VBP', 'DT', 'IN', 'DT', 'RBS', 'JJ', 'JJ', 'JJS', 'JJ', 'NNS', 'IN', 'NNS', 'CC', 'WRB']	['what', 'be', 'some', 'of', 'the', 'most', 'powerful', 'beautiful', 'greatest', 'single', 'image', 'in', 'comic', 'and', 'why']
23561	1	Who will win the US election in 2016?	who will win the us election in 2016	['WP', 'MD', 'VB', 'DT', 'PRP', 'NN', 'IN', 'CD']	['who', 'will', 'win', 'the', 'we', 'election', 'in', '2016']
17649	1	when is the best time of year to grow beans	when is the best time of year to grow beans	['WRB', 'VBZ', 'DT', 'JJS', 'NN', 'IN', 'NN', 'TO', 'VB', 'NNS']	['when', 'be', 'the', 'best', 'time', 'of', 'year', 'to', 'grow', 'bean']
23368	1	What is the most under-rated pleasure?	what is the most under rated pleasure	['WP', 'VBZ', 'DT', 'RBS', 'IN', 'VBN', 'NN']	['what', 'be', 'the', 'most', 'under', 'rate', 'pleasure']
22356	0	What are the best thing about Indians?	what are the best thing about indians	['WP', 'VBP', 'DT', 'JJS', 'NN', 'IN', 'NNS']	['what', 'be', 'the', 'best', 'thing', 'about', 'indean']
22009	0	Who is the Richest man in India?	who is the richest man in india	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'IN', 'NNP']	['who', 'be', 'the', 'richest', 'man', 'in', 'india']
1884	0	What are longest winning streaks in major league baseball history	what are longest winning streaks in major league baseball history	['WP', 'VBP', 'JJS', 'VBG', 'NNS', 'IN', 'JJ', 'NN', 'NN', 'NN']	['what', 'be', 'longest', 'win', 'streak', 'in', 'major', 'league', 'baseball', 'history']
22653	0	What is the best way to spend a weekend in Mumbai?	what is the best way to spend a weekend in mumbai	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'TO', 'VB', 'DT', 'NN', 'IN', 'NNP']	['what', 'be', 'the', 'best', 'way', 'to', 'spend', 'a', 'weekend', 'in', 'mumbai']
2565	1	what movie holds the record for most money made in an opening weekend	what movie holds the record for most money made in an opening weekend	['WDT', 'NN', 'VBZ', 'DT', 'NN', 'IN', 'JJS', 'NN', 'VBN', 'IN', 'DT', 'VBG', 'NN']	['what', 'movie', 'hold', 'the', 'record', 'for', 'most', 'money', 'make', 'in', 'a', 'open', 'weekend']
22984	0	What s the craziest thing you have done in your life?	what s the craziest thing you have done in your life	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'PRP', 'VBP', 'VBN', 'IN', 'PRP$', 'NN']	['what', 'be', 'the', 'craziest', 'thing', 'you', 'have', 'do', 'in', 'you', 'life']
5444	1	'who won the first men''s ncaa tournament'	who won the first men s ncaa tournament	['WP', 'VBD', 'DT', 'JJ', 'NNS', 'POS', 'NN', 'NN']	"['who', 'win', 'the', 'first', 'man', ""'s"", 'ncaa', 'tournament']"
33354	0	Is it cheaper and/or easier to buy a cheap tent and sleeping bag in Turkey or Bulgaria?	is it cheaper and or easier to buy a cheap tent and sleeping bag in turkey or bulgaria	['VBZ', 'PRP', 'JJR', 'CC', 'CC', 'JJR', 'TO', 'VB', 'DT', 'JJ', 'NN', 'CC', 'NN', 'NN', 'IN', 'NNP', 'CC', 'NNP']	['be', 'it', 'cheaper', 'and', 'or', 'easier', 'to', 'buy', 'a', 'cheap', 'tent', 'and', 'sleeping', 'bag', 'in', 'turkey', 'or', 'bulgaria']
22282	0	What are the best GMAT coaching institutes in Delhi NCR?	what are the best gmat coaching institutes in delhi ncr	['WP', 'VBP', 'DT', 'JJS', 'NN', 'NN', 'NNS', 'IN', 'NNP', 'NNP']	['what', 'be', 'the', 'best', 'gmat', 'coaching', 'institute', 'in', 'delhi', 'ncr']
22591	0	What is the best way to control our emotions?	what is the best way to control our emotions	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'TO', 'VB', 'PRP$', 'NNS']	['what', 'be', 'the', 'best', 'way', 'to', 'control', 'we', 'emotion']
22682	0	"What will be the best answer for ""Why do you want to leave your current organization ?"""	what will be the best answer for why do you want to leave your current organization	['WP', 'MD', 'VB', 'DT', 'JJS', 'NN', 'IN', 'WRB', 'VBP', 'PRP', 'VB', 'TO', 'VB', 'PRP$', 'JJ', 'NN']	['what', 'will', 'be', 'the', 'best', 'answer', 'for', 'why', 'do', 'you', 'want', 'to', 'leave', 'you', 'current', 'organization']
